date,nifty_close,india_vix,nifty_bank_close,nifty_it_close,nifty_pharma_close,nifty_auto_close,fii_net,dii_net,pcr,flow_div_raw,flow_div_pct,pcr_dev_raw,pcr_dev_pct,realized_vol,vol_spread_raw,vol_spread_pct
2018-11-06,10530.0,18.510000228881836,25597.703125,14577.2998046875,9454.9501953125,9130.4501953125,-1156.77,1062.82,1.178,-2219.59,0.16666666666666666,1.0925527754250515,0.7976190476190477,0.19320778755157564,-0.008107785262757267,0.1111111111111111
2018-11-07,10598.400390625,17.719999313354492,25769.400390625,14683.099609375,9502.099609375,9200.75,636.27,15.33,1.213,620.9399999999999,0.8888888888888888,1.2253624597545012,0.8253968253968254,0.16652808373410166,0.010671909399443263,0.2698412698412698
2018-11-09,10585.2001953125,17.770000457763672,25770.701171875,14553.25,9643.900390625,9277.75,-1454.36,749.62,1.2307,-2203.98,0.17063492063492064,1.2469589151168732,0.8253968253968254,0.16664272841741937,0.011057276160217344,0.27380952380952384
2018-11-12,10482.2001953125,19.3700008392334,25539.453125,14650.5,9557.5,9051.5,-2421.06,2255.68,1.0713,-4676.74,0.01984126984126984,0.21317713485183784,0.5634920634920635,0.17000595636808705,0.02369405202424693,0.4603174603174603
2018-11-13,10582.5,18.700000762939453,25768.30078125,14698.2001953125,9422.5498046875,9126.900390625,-494.95,335.78,1.1956,-830.73,0.503968253968254,0.9563488974770793,0.753968253968254,0.16462945289857,0.022370554730824527,0.43253968253968256
2018-11-14,10576.2998046875,18.829999923706055,25929.849609375,14338.5,9216.150390625,9051.400390625,277.38,-272.24,1.1961,549.62,0.873015873015873,0.9015890947259332,0.7380952380952381,0.16466341113327834,0.02363658810378219,0.45634920634920634
2018-11-15,10616.7001953125,18.450000762939453,26154.4453125,14354.150390625,9218.5498046875,9108.25,2043.06,-165.31,1.2364,2208.37,0.9682539682539683,1.114003145594154,0.8055555555555556,0.16466350996165802,0.019836497667736513,0.3888888888888889
2018-11-16,10682.2001953125,18.350000381469727,26245.24609375,14473.150390625,9301.349609375,9112.349609375,844.82,-372.24,1.2342,1217.06,0.9365079365079365,1.0449375341468143,0.7857142857142857,0.16432413308611843,0.019175870728578848,0.36507936507936506
2018-11-19,10763.400390625,19.260000228881836,26300.392578125,14599.7998046875,9399.25,9207.650390625,1103.36,-310.26,1.2959,1413.62,0.9404761904761905,1.3712741852445312,0.8571428571428571,0.15865641995153254,0.03394358233728581,0.6468253968253969
2018-11-20,10656.2001953125,19.329999923706055,26113.046875,14285.099609375,9218.7001953125,9133.650390625,-753.17,-44.06,1.1446,-709.1099999999999,0.5238095238095238,0.36228229227347974,0.5952380952380952,0.1535091734967964,0.03979082574026413,0.7301587301587301
2018-11-21,10600.0498046875,19.559999465942383,26261.74609375,13879.150390625,9375.099609375,9119.2998046875,-1652.04,606.73,1.1633,-2258.77,0.1626984126984127,0.44996808636944396,0.6190476190476191,0.15326666506352563,0.042333329595898195,0.7896825396825397
2018-11-22,10526.75,19.15999984741211,25999.146484375,13835.7001953125,9302.2998046875,9062.650390625,446.24,49.68,1.0663,396.56,0.8055555555555556,-0.2520907226152344,0.3888888888888889,0.1508812284428324,0.04071877003128871,0.75
2018-11-26,10628.599609375,20.399999618530273,26365.29296875,14025.400390625,9180.5,9158.7998046875,62.74,351.78,1.2422,-289.03999999999996,0.626984126984127,0.9127761723619415,0.75,0.15204971713625884,0.051950279049043896,0.9007936507936508
2018-11-27,10685.599609375,18.31999969482422,26442.79296875,14225.349609375,9058.4501953125,9165.0,811.52,31.21,1.2973,780.31,0.8928571428571429,1.229420512514323,0.8333333333333334,0.14591022734509074,0.037289769603151446,0.6865079365079365
2018-11-28,10728.849609375,17.959999084472656,26457.642578125,14632.900390625,9014.7998046875,9096.4501953125,961.26,-330.29,1.2893,1291.55,0.9325396825396826,1.0952672029419646,0.8015873015873016,0.1387368975558849,0.04086309328884166,0.75
2018-11-29,10858.7001953125,18.700000762939453,26939.287109375,14465.2998046875,9090.650390625,9202.099609375,823.47,973.31,1.4287,-149.83999999999992,0.6507936507936508,1.8833725399288188,0.9444444444444444,0.12523501267902207,0.061764994950372465,0.9484126984126984
2018-11-30,10876.75,19.15999984741211,26862.63671875,14638.0498046875,9275.7001953125,9270.2001953125,-332.62,1489.65,1.2884,-1822.27,0.21428571428571427,0.8777548664476039,0.7182539682539683,0.12174557181001085,0.06985442666411025,0.9682539682539683
2018-12-03,10883.75,18.219999313354492,26857.23828125,14740.400390625,9053.400390625,9260.599609375,374.65,-464.59,1.1854,839.24,0.8888888888888888,0.15245804584727612,0.5238095238095238,0.10813503619702916,0.07406495693651577,0.9722222222222222
2018-12-04,10869.5,18.110000610351562,26693.490234375,14999.900390625,9064.400390625,9212.2001953125,368.9,-615.81,1.1297,984.7099999999999,0.9166666666666666,-0.28892054386214616,0.36507936507936506,0.1084226801316256,0.07267732597189001,0.9642857142857143
2018-12-06,10601.150390625,19.309999465942383,26197.99609375,14693.75,8686.5,8791.400390625,-1168.88,1327.45,1.0661,-2496.33,0.11507936507936507,-0.8493571685388934,0.20634920634920634,0.13752110987852476,0.05557888478089906,0.8928571428571429
2018-12-07,10693.7001953125,18.59000015258789,26593.9921875,14662.900390625,8682.599609375,8869.7998046875,-742.63,366.4,1.1463,-1109.03,0.4007936507936508,-0.32203443751572647,0.35714285714285715,0.14066775935199305,0.045232242173885856,0.8015873015873016
2018-12-10,10488.4501953125,20.440000534057617,26102.34765625,14419.2001953125,8535.2998046875,8784.25,-1322.13,1287.29,1.0145,-2609.42,0.0992063492063492,-1.6244936805863126,0.09523809523809523,0.1558800587734859,0.04851994656709027,0.8571428571428571
2018-12-11,10549.150390625,17.950000762939453,26163.095703125,14579.599609375,8746.599609375,8846.7998046875,832.15,-1073.84,1.0713,1905.9899999999998,0.9603174603174603,-1.2809611029238022,0.15079365079365079,0.157429550792008,0.022070456837386537,0.39285714285714285
2018-12-12,10737.599609375,15.8100004196167,26643.5390625,14738.5498046875,8801.5,9166.150390625,-1299.43,1121.29,1.2242,-2420.7200000000003,0.13095238095238096,0.32570008521113725,0.5833333333333334,0.16521950047210768,-0.00711949627594069,0.10317460317460317
2018-12-13,10791.5498046875,15.550000190734863,26816.037109375,14841.0,8810.7998046875,9254.2001953125,675.14,-51.86,1.1663,727.0,0.8690476190476191,-0.3490447301304439,0.3611111111111111,0.1629673225409953,-0.007467320633646662,0.0992063492063492
2018-12-14,10805.4501953125,15.15999984741211,26825.6875,14851.400390625,8726.400390625,9271.5,861.94,-302.52,1.1571,1164.46,0.9206349206349206,-0.4121074343453146,0.3412698412698413,0.1628644823682279,-0.011264483894106808,0.07936507936507936
2018-12-17,10888.349609375,14.539999961853027,27015.486328125,14873.0498046875,8771.2998046875,9335.7998046875,-60.95,-76.84,1.2372,15.89,0.6785714285714286,0.4407810965845547,0.6190476190476191,0.1642806906293864,-0.018880691010856127,0.051587301587301584
2018-12-18,10908.7001953125,14.579999923706055,27174.3828125,14730.900390625,8840.400390625,9403.7998046875,144.76,-182.6,1.267,327.36,0.7658730158730159,0.7807228861415823,0.7142857142857143,0.16329119931827768,-0.01749120008121713,0.05952380952380952
2018-12-19,10967.2998046875,14.65999984741211,27298.083984375,14591.7998046875,8823.4501953125,9507.7001953125,1209.21,-481.46,1.2662,1690.67,0.9523809523809523,0.759049075574198,0.7063492063492064,0.1623037404795735,-0.01570374200545241,0.06746031746031746
2018-12-20,10951.7001953125,14.329999923706055,27274.783203125,14542.150390625,8853.7998046875,9524.5498046875,-386.44,87.96,1.2107,-474.4,0.5595238095238095,0.15527598148297178,0.5555555555555556,0.1574099748375607,-0.014109975600500146,0.08333333333333333
2018-12-21,10754.0,15.989999771118164,26869.337890625,14207.849609375,8774.0498046875,9337.25,134.14,-488.55,0.9584,622.69,0.8531746031746031,-2.366931383032015,0.03968253968253968,0.1707847946443778,-0.010884796933196161,0.09126984126984126
2018-12-24,10663.5,15.75,26714.439453125,14247.75,8726.349609375,9206.75,-577.1,186.14,0.9339,-763.24,0.4880952380952381,-2.279039621007199,0.04365079365079365,0.17176577867053186,-0.014265778670531859,0.07539682539682539
2018-12-26,10729.849609375,15.920000076293945,26986.486328125,14158.900390625,8684.849609375,9227.0,80.28,-137.63,1.1003,217.91,0.7341269841269841,-0.6975151377599315,0.2896825396825397,0.16980863311398695,-0.010608632351047503,0.0992063492063492
2018-12-27,10779.7998046875,16.06999969482422,26878.23828125,14354.5,8665.75,9184.099609375,1731.91,-663.0,1.2056,2394.91,0.9722222222222222,0.23345710532844283,0.5833333333333334,0.16955876773031547,-0.008858770782073283,0.10317460317460317
2018-12-28,10859.900390625,15.270000457763672,27124.935546875,14385.7998046875,8814.2001953125,9223.7998046875,-119.6,1199.4,1.2354,-1319.0,0.3253968253968254,0.4974905743542197,0.6428571428571429,0.17092108571638243,-0.01822108113874571,0.05555555555555555
2018-12-31,10862.5498046875,16.0,27159.8828125,14440.2998046875,8868.7001953125,9235.5498046875,-326.87,321.98,1.1751,-648.85,0.5079365079365079,-0.057186856298338085,0.46825396825396826,0.16550808528930863,-0.0055080852893086285,0.1388888888888889
2019-01-02,10792.5,16.389999389648438,27174.3828125,14447.099609375,8839.9501953125,8902.650390625,1315.89,-5.07,1.0235,1320.96,0.9246031746031746,-1.3615885978826254,0.1388888888888889,0.16694750184596435,-0.0030475079494799717,0.15873015873015872
2019-01-03,10672.25,16.790000915527344,26959.537109375,14322.150390625,8722.2998046875,8767.349609375,198.38,117.05,1.0138,81.33,0.6904761904761905,-1.3446069386898956,0.14285714285714285,0.17121849735676467,-0.003318488201491221,0.15873015873015872
2019-01-04,10727.349609375,16.15999984741211,27194.68359375,14146.150390625,8788.0498046875,8809.349609375,898.79,-1032.81,1.098,1931.6,0.9603174603174603,-0.5565600468811025,0.32142857142857145,0.17258384827029605,-0.01098384979617495,0.0992063492063492
2019-01-07,10771.7998046875,16.299999237060547,27304.234375,14291.5,8732.650390625,8820.0,426.53,-50.99,1.0988,477.52,0.8055555555555556,-0.533204149082795,0.32936507936507936,0.14720568083100818,0.01579431153959729,0.31746031746031744
2019-01-08,10802.150390625,15.699999809265137,27509.1796875,14285.7001953125,8864.75,8859.650390625,-1056.55,561.28,1.178,-1617.83,0.25793650793650796,0.16763258814149468,0.5515873015873016,0.14447835692665548,0.012521641165995884,0.2896825396825397
2019-01-10,10821.599609375,15.350000381469727,27528.23046875,14323.25,8934.7998046875,8933.349609375,-1298.56,1503.02,1.0948,-2801.58,0.07936507936507936,-0.5849870655811128,0.30952380952380953,0.12391332407398623,0.029586679740711053,0.5317460317460317
2019-01-11,10794.9501953125,15.350000381469727,27453.58203125,14307.099609375,8902.4501953125,8862.349609375,533.37,-136.5,1.0117,669.87,0.8492063492063492,-1.2375069761090476,0.16666666666666666,0.12365303929160192,0.029846964523095362,0.5357142857142857
2019-01-14,10737.599609375,16.15999984741211,27247.93359375,14223.599609375,8949.2998046875,8849.7001953125,-732.46,527.49,0.9633,-1259.95,0.35714285714285715,-1.5426101216444992,0.11904761904761904,0.10890409955798475,0.05269589891613635,0.8809523809523809
2019-01-15,10886.7998046875,15.579999923706055,27400.431640625,14658.5,9027.5,8888.400390625,159.6,417.44,1.0802,-257.84000000000003,0.5992063492063492,-0.48150759237779334,0.3333333333333333,0.11832743128649664,0.03747256795056392,0.6666666666666666
2019-01-16,10890.2998046875,16.079999923706055,27483.37890625,14707.7998046875,9054.2001953125,8866.75,-90.1,304.27,1.0771,-394.37,0.5595238095238095,-0.4639884474906521,0.3373015873015873,0.11828530008119002,0.042514699155870514,0.7658730158730159
2019-01-17,10905.2001953125,16.239999771118164,27528.4296875,14800.25,8930.5,8878.2001953125,842.13,-727.46,1.1118,1569.5900000000001,0.9444444444444444,-0.05296382906192797,0.4642857142857143,0.11524095465073213,0.047159043060449504,0.8492063492063492
2019-01-18,10906.9501953125,16.6200008392334,27456.380859375,14893.0,8689.599609375,8844.7998046875,-124.91,-0.97,1.1148,-123.94,0.6190476190476191,0.004671519402155895,0.49206349206349204,0.11504843667088778,0.0511515717214462,0.8650793650793651
2019-01-21,10961.849609375,18.149999618530273,27533.279296875,14966.400390625,8734.7001953125,8746.849609375,-299.79,520.8,1.1409,-820.5899999999999,0.44047619047619047,0.28389768166816504,0.5873015873015873,0.11484623773865087,0.06665375844665188,0.9523809523809523
2019-01-22,10922.75,17.989999771118164,27481.9296875,14962.599609375,8892.599609375,8675.150390625,-78.53,-84.15,1.0931,5.6200000000000045,0.6507936507936508,-0.24564032058182508,0.4007936507936508,0.11544544394721154,0.06445455376397011,0.9404761904761905
2019-01-23,10831.5,18.09000015258789,27250.43359375,14888.75,8946.2001953125,8612.25,-775.82,583.77,0.9725,-1359.5900000000001,0.3134920634920635,-1.4428471992662417,0.12698412698412698,0.09914676383862016,0.08175323768725874,0.9880952380952381
2019-01-24,10849.7998046875,17.43000030517578,27266.083984375,14971.900390625,8894.5,8537.25,-94.45,389.96,1.0489,-484.40999999999997,0.5357142857142857,-0.6591467646263631,0.2857142857142857,0.09357280849034892,0.08072719456140888,0.9801587301587301
2019-01-25,10780.5498046875,17.690000534057617,27114.986328125,15039.2998046875,8891.0,8259.7998046875,689.28,-147.35,0.9913,836.63,0.8650793650793651,-1.2130600640215683,0.17857142857142858,0.09472878642953766,0.08217121891103851,0.9920634920634921
2019-01-28,10661.5498046875,18.899999618530273,26652.740234375,15120.150390625,8663.900390625,8143.0,223.44,92.32,0.8856,131.12,0.6825396825396826,-2.071050656136449,0.06746031746031746,0.10126985916486873,0.08773013702043399,1.0
2019-01-29,10652.2001953125,18.43000030517578,26573.091796875,15231.2998046875,8756.900390625,8120.4501953125,-354.36,81.27,0.8852,-435.63,0.5476190476190477,-1.8706986512681052,0.08333333333333333,0.09681050944596516,0.08748949360579265,0.996031746031746
2019-01-30,10651.7998046875,17.850000381469727,26825.1875,15255.2001953125,8734.599609375,8118.39990234375,130.25,502.26,0.9396,-372.01,0.5674603174603174,-1.2723453011375443,0.1746031746031746,0.09676901037738381,0.08173099343731346,0.9722222222222222
2019-01-31,10830.9501953125,17.1200008392334,27295.1328125,15499.2998046875,8825.349609375,8218.400390625,3006.41,-1634.32,1.4315,4640.73,0.9920634920634921,2.7581849032445396,0.9920634920634921,0.11289329700001623,0.05830671139231776,0.8849206349206349
2019-02-01,10893.650390625,15.720000267028809,27085.634765625,15724.2998046875,8969.5498046875,8441.25,-621.06,-226.18,1.1352,-394.87999999999994,0.5555555555555556,0.43682216071379365,0.6150793650793651,0.10606852132459486,0.05113148134569322,0.8373015873015873
2019-02-04,10912.25,15.720000267028809,27186.283203125,15754.7998046875,8811.900390625,8395.5498046875,543.36,-437.7,1.2111,981.06,0.8968253968253969,1.104131426443773,0.8134920634920635,0.10499204912070788,0.0522079535495802,0.8571428571428571
2019-02-05,10934.349609375,15.779999732971191,27271.3828125,15738.7001953125,8800.599609375,8468.2998046875,597.54,-791.69,1.1986,1389.23,0.9285714285714286,1.0054696175811992,0.7817460317460317,0.10438268804105476,0.053417309288657164,0.873015873015873
2019-02-07,11069.400390625,15.4399995803833,27386.83203125,16085.849609375,9056.150390625,8736.7001953125,-512.0,141.09,1.2991,-653.09,0.48412698412698413,1.7021950296333304,0.8968253968253969,0.11199101067105996,0.04240898513277305,0.7579365079365079
2019-02-08,10943.599609375,15.569999694824219,27294.083984375,16019.7998046875,8984.849609375,8420.349609375,-2888.06,2812.66,1.1618,-5700.719999999999,0.003968253968253968,0.5268520437459646,0.6468253968253969,0.12060066139366228,0.035099335554579905,0.623015873015873
2019-02-12,10831.400390625,15.75,27010.435546875,15938.650390625,8904.9501953125,8278.099609375,-1731.33,753.99,0.9905,-2485.3199999999997,0.11904761904761904,-0.8723972970450595,0.21825396825396826,0.12628644105445305,0.03121355894554695,0.5674603174603174
2019-02-14,10746.0498046875,15.770000457763672,26970.28515625,15861.650390625,8920.900390625,8223.349609375,-250.23,1225.24,1.0761,-1475.47,0.28174603174603174,-0.1276256396530727,0.42857142857142855,0.1280981141666019,0.02960189041103481,0.5277777777777778
2019-02-15,10724.400390625,16.459999084472656,26793.939453125,15815.599609375,8643.2998046875,8132.5498046875,-966.43,853.25,1.0188,-1819.6799999999998,0.21428571428571427,-0.5615757315174934,0.30952380952380953,0.11742248892673064,0.047177501917995926,0.8174603174603174
2019-02-18,10640.9501953125,18.0,26653.939453125,15659.0,8573.9501953125,8067.7001953125,-1239.79,2336.74,0.9202,-3576.5299999999997,0.047619047619047616,-1.3102239917366154,0.15873015873015872,0.11995851443969982,0.06004148556030017,0.8888888888888888
2019-02-19,10604.349609375,18.469999313354492,26684.5390625,15333.5,8552.7001953125,8073.39990234375,-813.76,1163.85,0.922,-1977.61,0.19444444444444445,-1.2357736605384118,0.19047619047619047,0.11983108926441935,0.06486890386912558,0.9206349206349206
2019-02-20,10735.4501953125,17.059999465942383,26955.1875,15609.4501953125,8606.349609375,8121.5,713.47,113.27,1.0801,600.2,0.8174603174603174,0.04749249580913585,0.5198412698412699,0.12928247564019762,0.0413175190192262,0.7142857142857143
2019-02-21,10789.849609375,16.049999237060547,27052.0859375,15588.900390625,8706.349609375,8156.75,55.48,202.1,1.1109,-146.62,0.6190476190476191,0.2982103621419027,0.6111111111111112,0.12930260657253478,0.031197385798070687,0.5476190476190477
2019-02-22,10791.650390625,15.449999809265137,26867.23828125,15684.7001953125,8772.599609375,8278.9501953125,6311.01,838.88,1.0655,5472.13,1.0,-0.0675279822100808,0.4603174603174603,0.12891611013237814,0.02558388796027322,0.44841269841269843
2019-02-25,10880.099609375,15.359999656677246,27158.93359375,16003.7001953125,8816.2001953125,8371.4501953125,2134.35,-1746.4,1.1666,3880.75,0.9841269841269841,0.7729508359233591,0.7301587301587301,0.1290466297676214,0.024553366799151044,0.44047619047619047
2019-02-26,10835.2998046875,17.110000610351562,26952.63671875,15989.599609375,8829.4501953125,8399.099609375,1674.17,-720.27,1.1165,2394.44,0.9603174603174603,0.3513544275139771,0.6190476190476191,0.1298196579010891,0.041280348202426514,0.7103174603174603
2019-02-27,10806.650390625,18.899999618530273,26798.990234375,15902.099609375,8866.2001953125,8420.0498046875,423.04,66.81,1.0925,356.23,0.75,0.1311725534727822,0.5476190476190477,0.1280610931236762,0.060938903061626526,0.8888888888888888
2019-02-28,10792.5,18.280000686645508,26789.58984375,15732.0,8884.849609375,8355.150390625,3210.6,-5240.62,1.4645,8451.22,1.0,2.6961233898888293,0.9880952380952381,0.12121623867284038,0.061583768193614705,0.8968253968253969
2019-03-01,10863.5,16.270000457763672,27043.5859375,15848.2998046875,8972.650390625,8413.650390625,-972.81,34.52,1.4365,-1007.3299999999999,0.4007936507936508,2.191043237294764,0.9722222222222222,0.1228674027103256,0.03983260186731112,0.6706349206349206
2019-03-05,10987.4501953125,15.65999984741211,27553.73046875,15664.099609375,9054.650390625,8676.599609375,-400.68,57.07,1.5526,-457.75,0.5436507936507936,2.5136293222742916,0.9841269841269841,0.1281446845336818,0.028455313940439292,0.49206349206349204
2019-03-06,11053.0,15.609999656677246,27625.330078125,15735.0498046875,9155.0,8651.75,3068.88,-462.69,1.4603,3531.57,0.9761904761904762,1.7952720198413734,0.9365079365079365,0.11647267138277156,0.03962732518400089,0.6626984126984127
2019-03-07,11058.2001953125,15.289999961853027,27764.27734375,15582.099609375,9045.650390625,8635.7001953125,-390.18,287.57,1.2419,-677.75,0.49206349206349204,0.5717201575854711,0.6825396825396826,0.11511283446910349,0.037787165149426774,0.6547619047619048
2019-03-12,11301.2001953125,15.100000381469727,28443.369140625,15384.5498046875,9274.7998046875,8802.900390625,-1131.12,963.97,1.44,-2095.09,0.1746031746031746,1.5289947172762657,0.9007936507936508,0.13716635362872964,0.013833650185967633,0.30952380952380953
2019-03-13,11341.7001953125,15.279999732971191,28883.96484375,15342.900390625,9100.25,8767.5498046875,2722.28,-1508.14,1.4468,4230.42,0.9801587301587301,1.4477236608503061,0.8849206349206349,0.13731808030168016,0.015481917028031755,0.31746031746031744
2019-03-14,11343.25,15.149999618530273,28922.763671875,15260.4501953125,9184.900390625,8725.5,1482.99,-817.77,1.2848,2300.76,0.9484126984126984,0.5868449471704297,0.6904761904761905,0.13171599961050043,0.019783996574802315,0.38492063492063494
2019-03-15,11426.849609375,15.869999885559082,29381.107421875,15546.599609375,9221.75,8748.0498046875,4323.49,-2130.36,1.356,6453.85,0.996031746031746,0.8894303839941545,0.7579365079365079,0.1244562166584822,0.034243782197108635,0.6150793650793651
2019-03-18,11462.2001953125,16.899999618530273,29595.755859375,15359.4501953125,9204.9501953125,8627.0498046875,1822.99,-1268.91,1.2697,3091.9,0.9642857142857143,0.41346773524344826,0.6428571428571429,0.11541535971768381,0.05358463646761892,0.873015873015873
2019-03-19,11532.400390625,16.489999771118164,29767.50390625,15495.5498046875,9244.599609375,8567.0498046875,2132.36,-1253.67,1.3084,3386.03,0.9642857142857143,0.5604692272430913,0.6825396825396826,0.10863904951919617,0.05626094819198546,0.8809523809523809
2019-03-20,11521.0498046875,16.030000686645508,29831.8515625,15599.25,9264.5,8445.099609375,1771.61,-1323.17,1.2494,3094.7799999999997,0.9603174603174603,0.1928879969852733,0.5793650793650794,0.1079999846158477,0.05230002225060737,0.8571428571428571
2019-03-22,11456.900390625,16.270000457763672,29582.15625,15551.099609375,9199.349609375,8336.599609375,1374.57,-675.37,1.1201,2049.94,0.9246031746031746,-0.5858949584489291,0.30952380952380953,0.10513360035408399,0.05756640422355273,0.8928571428571429
2019-03-25,11354.25,16.670000076293945,29280.859375,15416.849609375,9170.150390625,8238.5498046875,150.4,-12.52,1.0624,162.92000000000002,0.7103174603174603,-0.8616680004144012,0.2261904761904762,0.11177562863899596,0.05492437212394349,0.876984126984127
2019-03-26,11483.25,16.489999771118164,29881.802734375,15356.599609375,9245.0,8287.25,999.02,-196.7,1.2276,1195.72,0.8849206349206349,0.09393211682728082,0.5238095238095238,0.11078462000627352,0.05411537770490811,0.873015873015873
2019-03-27,11445.0498046875,17.049999237060547,30019.451171875,15339.400390625,9148.7998046875,8215.349609375,1481.11,134.92,1.1519,1346.1899999999998,0.8968253968253969,-0.3411850523425156,0.36507936507936506,0.113066489490093,0.05743350288051248,0.8888888888888888
2019-03-28,11570.0,16.649999618530273,30420.197265625,15566.75,9199.400390625,8234.25,3594.51,-2080.22,1.3105,5674.73,0.9920634920634921,0.5691378096779294,0.6825396825396826,0.11591231373427882,0.05058768245102391,0.8174603174603174
2019-04-01,11669.150390625,18.010000228881836,30326.1484375,15840.650390625,9375.400390625,8414.349609375,-157.72,240.6,1.0868,-398.32,0.5555555555555556,-0.6984610556021168,0.2619047619047619,0.1161179765826208,0.06398202570619757,0.9246031746031746
2019-04-02,11713.2001953125,18.079999923706055,30353.896484375,15988.400390625,9296.9501953125,8504.2998046875,-112.13,-65.22,1.1143,-46.91,0.6349206349206349,-0.5266171718651422,0.3134920634920635,0.11256786470890594,0.06823213452815462,0.9444444444444444
2019-04-04,11598.0,18.649999618530273,29904.552734375,15744.7998046875,9263.400390625,8536.349609375,-226.19,1206.16,1.0717,-1432.3500000000001,0.2896825396825397,-0.8036856782003495,0.21825396825396826,0.12077747862739616,0.06572251755790659,0.9365079365079365
2019-04-09,11671.9501953125,20.280000686645508,30113.5,16121.599609375,9333.2998046875,8622.7998046875,-1738.49,1304.58,1.0787,-3043.0699999999997,0.07539682539682539,-0.7630873885400927,0.23015873015873015,0.11976095210589965,0.08303905476055543,0.9920634920634921
2019-04-10,11584.2998046875,21.1299991607666,29803.154296875,15999.150390625,9407.900390625,8644.5,-682.93,606.28,0.8906,-1289.21,0.3373015873015873,-1.783352215159646,0.07936507936507936,0.12593148099324422,0.0853685106144218,0.9920634920634921
2019-04-11,11596.7001953125,20.959999084472656,29785.75390625,15874.75,9391.150390625,8690.0498046875,-138.53,-500.24,1.0089,361.71000000000004,0.746031746031746,-1.15349896472884,0.16666666666666666,0.1223612282554215,0.08723876258930505,0.9920634920634921
2019-04-12,11643.4501953125,21.0,29938.203125,15911.099609375,9426.4501953125,8777.4501953125,-781.06,904.13,1.0723,-1685.19,0.23809523809523808,-0.8445222482850449,0.21031746031746032,0.1218729573692021,0.08812704263079789,1.0
2019-04-15,11690.349609375,21.389999389648438,30103.900390625,16113.7001953125,9417.75,8911.599609375,713.22,581.36,1.1008,131.86,0.6865079365079365,-0.6777166950177745,0.27380952380952384,0.12170066355119842,0.09219933034528595,1.0
2019-04-16,11787.150390625,21.690000534057617,30530.994140625,16084.900390625,9417.7998046875,8983.5498046875,1038.58,37.22,1.2602,1001.3599999999999,0.8650793650793651,0.2650392521827651,0.6071428571428571,0.10158901569113518,0.115310989649441,1.0
2019-04-18,11752.7998046875,22.739999771118164,30223.048828125,16079.2998046875,9409.900390625,8972.650390625,1038.46,-337.59,1.0952,1376.05,0.8928571428571429,-0.7563961171924469,0.24206349206349206,0.10294808443185774,0.1244519132793239,1.0
2019-04-22,11594.4501953125,24.049999237060547,29687.603515625,16150.599609375,9285.4501953125,8813.900390625,73.08,-68.16,0.8923,141.24,0.6865079365079365,-1.8330098665021552,0.07936507936507936,0.11645225254775059,0.12404773982285487,0.996031746031746
2019-04-23,11575.9501953125,24.649999618530273,29479.357421875,16166.2998046875,9388.7998046875,8682.900390625,-237.47,198.35,0.8536,-435.82,0.5277777777777778,-1.884610034630232,0.06746031746031746,0.11439634395472517,0.13210365223057757,1.0
2019-04-24,11726.150390625,23.709999084472656,29860.453125,16370.349609375,9459.0,8646.0498046875,974.88,-657.06,1.0756,1631.94,0.9047619047619048,-0.6725515717516778,0.29365079365079366,0.12219654049690058,0.11490345034782597,0.9841269841269841
2019-04-25,11641.7998046875,23.229999542236328,29561.005859375,16352.7998046875,9442.5498046875,8587.900390625,3785.73,-4069.98,1.2076,7855.71,0.996031746031746,0.09410163958043548,0.5317460317460317,0.12415076562643465,0.10814922979592864,0.9801587301587301
2019-04-26,11754.650390625,21.719999313354492,30013.150390625,16504.44921875,9461.7001953125,8493.7998046875,-70.73,920.88,1.3103,-991.61,0.38095238095238093,0.7156326587173178,0.7261904761904762,0.12816693007650276,0.08903306305704217,0.9722222222222222
2019-04-30,11748.150390625,21.829999923706055,29764.455078125,16705.400390625,9402.5,8350.599609375,114.59,730.02,1.0742,-615.43,0.49603174603174605,-0.606101734249383,0.30158730158730157,0.1259627490940801,0.09233725014298047,0.9761904761904762
2019-05-02,11724.75,22.979999542236328,29708.25390625,16403.69921875,9291.2998046875,8333.849609375,420.65,194.31,1.1131,226.33999999999997,0.7063492063492064,-0.30748676765700994,0.39285714285714285,0.12074426028859393,0.10905573513376936,0.9801587301587301
2019-05-03,11712.25,24.030000686645508,29953.802734375,16092.9501953125,9220.4501953125,8381.4501953125,751.92,580.86,1.1185,171.05999999999995,0.6984126984126984,-0.24509217150386187,0.42063492063492064,0.11544122299676571,0.12485878386968938,0.996031746031746
2019-05-07,11497.900390625,26.479999542236328,29287.859375,16135.75,9148.2001953125,8206.25,-89.38,275.63,0.8136,-365.01,0.5674603174603174,-2.11202254260319,0.047619047619047616,0.13397360597045188,0.13082638945191138,0.996031746031746
2019-05-08,11359.4501953125,26.3700008392334,28994.0625,16061.599609375,9003.349609375,8095.89990234375,-2016.73,1871.27,0.7598,-3888.0,0.03968253968253968,-2.2706328376340097,0.03968253968253968,0.13461825557102752,0.12908175282130646,0.9920634920634921
2019-05-09,11301.7998046875,25.489999771118164,28884.263671875,16132.849609375,8976.900390625,8103.5,-561.17,699.31,1.0069,-1260.48,0.3253968253968254,-0.6244139801860579,0.3055555555555556,0.1305559712526697,0.12434402645851195,0.9801587301587301
