date,nifty_close,india_vix,nifty_bank_close,nifty_it_close,nifty_pharma_close,nifty_auto_close,fii_net,dii_net,pcr,flow_div_raw,flow_div_pct,pcr_dev_raw,pcr_dev_pct,realized_vol,vol_spread_raw,vol_spread_pct,nifty_return,market_excess,nifty_bank_return,nifty_bank_excess,nifty_bank_beta,nifty_bank_alpha,nifty_bank_expected,nifty_bank_capm_error,nifty_bank_error_sign,nifty_it_return,nifty_it_excess,nifty_it_beta,nifty_it_alpha,nifty_it_expected,nifty_it_capm_error,nifty_it_error_sign,nifty_pharma_return,nifty_pharma_excess,nifty_pharma_beta,nifty_pharma_alpha,nifty_pharma_expected,nifty_pharma_capm_error,nifty_pharma_error_sign,nifty_auto_return,nifty_auto_excess,nifty_auto_beta,nifty_auto_alpha,nifty_auto_expected,nifty_auto_capm_error,nifty_auto_error_sign,n_extreme,anomaly_flag
2019-12-30,12255.849609375,11.010000228881836,32354.5234375,15775.0,8083.10009765625,8325.400390625,-130.52,201.32,1.1572,-331.84000000000003,0.5079365079365079,0.1441630881790928,0.5317460317460317,0.09070139632944088,0.01939860595937748,0.4365079365079365,0.0008206736062803532,0.0005707423820027202,-0.0017724690613337701,-0.002022400285611403,1.4503992831161248,0.00011360855668059862,0.0010777355659783677,-0.002850204627312138,-1.0,-0.0003612130793912982,-0.0006111443036689312,0.162754287127653,-0.00039668458299322706,0.0003428219937940244,-0.0007040350731853226,-1.0,0.001865418946720654,0.0016154877224430209,0.6355013280785651,-0.001187770736948999,0.0006126387660310854,0.0012527801806895686,1.0,0.01456269200349114,0.014312760779213507,1.643033590057633,-0.0007242083449022363,0.0011876801291776074,0.013375011874313532,1.0,0,0
2019-12-31,12168.4501953125,11.670000076293945,32161.27734375,15652.400390625,8040.14990234375,8248.2998046875,-1265.1,585.07,0.9616,-1850.17,0.1349206349206349,-1.4248911945017342,0.07539682539682539,0.09347687105396078,0.023223129708978676,0.4603174603174603,-0.007131240742024536,-0.007381171966302169,-0.005972768973812825,-0.006222700198090458,1.4464878768218288,9.593968171514383e-05,-0.010426844541715595,0.00445407556790277,1.0,-0.00777176604595875,-0.008021697270236383,0.14874002804973688,-0.00029997951557434827,-0.0008479445010300831,-0.006923821544928667,-1.0,-0.005313579541709967,-0.0055635107659876,0.6190605479238138,-0.0010308555612019276,-0.004319461137501282,-0.0009941184042086852,-1.0,-0.00926088624209842,-0.009510817466376054,1.6098496049082696,-0.000265147341708934,-0.011632645549433909,0.002371759307335488,1.0,1,0
2020-01-02,12282.2001953125,11.489999771118164,32443.47265625,15709.650390625,8053.9501953125,8267.4501953125,-1199.53,36.64,1.2174,-1236.17,0.26587301587301587,0.5512218103357444,0.6865079365079365,0.09798442308152272,0.016915574629658925,0.42063492063492064,0.009347944740228264,0.009098013515950631,0.008774381361903227,0.008524450137625594,1.4401241209241202,0.00020556140569983526,0.0133521999410918,-0.004577818579188573,-1.0,0.0036575859658107834,0.0034076547415331504,0.15835548413134867,-0.0005049242586846305,0.001690651559229549,0.0019669344065812344,1.0,0.001716422347390223,0.0014664911231125899,0.6190482340000169,-0.0010019834806193058,0.0058820404242351555,-0.004165618076844933,-1.0,0.0023217379433901897,0.0020718067191125566,1.6060803528851684,-0.0001439364488742752,0.014862071982529654,-0.012540334039139464,-1.0,0,0
2020-01-06,11993.0498046875,14.779999732971191,31236.787109375,15879.7998046875,7987.35009765625,7978.75,1575.46,-459.25,0.9025,2034.71,0.873015873015873,-1.8378125737724846,0.03968253968253968,0.12793762638647427,0.019862370943237645,0.44047619047619047,-0.023542230710044465,-0.023792161934322098,-0.0371934767791432,-0.03744340800342083,1.441174204321323,7.899356426568026e-05,-0.034038718820503085,-0.003154757958640113,-1.0,0.010830884827585985,0.010580953603308352,0.1386181813758191,-0.00026950220049026786,-0.0030480949940570865,0.013878979821643071,1.0,-0.00826924627557446,-0.008519177499852093,0.5982129952150939,-0.0008949931049381051,-0.01398284922909573,0.0057136029535212705,1.0,-0.03492010093706854,-0.035170032161346176,1.6098636143557472,-0.0004813500003133613,-0.03805220458064736,0.0031321036435788194,1.0,1,0
2020-01-07,12052.9501953125,14.609999656677246,31399.03515625,15895.2001953125,8036.5,8002.5,-1696.45,1377.13,0.9423,-3073.58,0.047619047619047616,-1.4897772390621398,0.07142857142857142,0.12926611268723656,0.01683388387953591,0.4126984126984127,0.004994592001242859,0.004744660776965226,0.0051941336446317266,0.0049442024203540935,1.3769160248963017,-3.068526215164861e-05,0.006782930680777991,-0.0015887970361462642,-1.0,0.000969810124461068,0.0007198789001834349,0.17308023402148495,9.389083104536892e-05,0.001071138221907335,-0.00010132809744626712,-1.0,0.006153467888952546,0.005903536664674913,0.654194548043492,-0.0007064234834087332,0.0033538624368840827,0.0027996054520684635,1.0,0.002976656744477557,0.002726725520199924,1.4061339078322852,-0.000488894553056366,0.006921559623930313,-0.0039449028794527555,-1.0,2,1
2020-01-09,12215.900390625,14.0,32092.02734375,15925.150390625,8033.14990234375,8155.25,486.09,-775.23,1.2858,1261.32,0.7857142857142857,1.017990444297279,0.8293650793650794,0.13642426196050988,0.0035757380394901284,0.3055555555555556,0.013519527806219012,0.013269596581941379,0.022070493059786145,0.021820561835508512,1.244705799134087,-0.00025151818273782953,0.016766675041989927,0.005303818017796218,1.0,0.0018842288832154885,0.0016342976589378555,0.4713542721276249,0.0005397392088150188,0.006504612262585831,-0.004620383379370342,-1.0,-0.0004168602819946132,-0.0006667915062722463,0.9550767645984957,-0.0002044180551601958,0.012923414595285461,-0.013340274877280074,-1.0,0.019087785067166463,0.01883785384288883,1.5247754291034226,-0.0003592313729233299,0.02048308604653661,-0.001395300979370146,-1.0,0,0
2020-01-10,12256.7998046875,14.079999923706055,32097.02734375,15959.900390625,8058.5,8225.5,1632.25,259.46,1.2161,1372.79,0.8015873015873016,0.4940314588721689,0.6785714285714286,0.13622328307060297,0.004576716166457578,0.30952380952380953,0.0033480474426501594,0.0030981162183725264,0.00015580193630149175,-9.412928797614128e-05,1.2590130215230417,1.3874339207173075e-05,0.004150499885400368,-0.003994697949098876,-1.0,0.0021820830037786454,0.0019321517795010124,0.46345751358460807,0.0001317891174529536,0.0016857764636407128,0.0004963065401379326,1.0,0.0031556858722197045,0.0029057546479420715,0.9097169198955467,-0.0004867882279942394,0.003068339967933927,8.734590428577773e-05,1.0,0.008614082952699276,0.008364151728421643,1.5199785863625395,-0.0003450052178992493,0.004959001534266362,0.0036550814184329134,1.0,0,0
2020-01-13,12329.5498046875,14.279999732971191,32177.27734375,16225.900390625,8078.4501953125,8235.849609375,120.79,-1128.89,1.2363,1249.68,0.7777777777777778,0.5982883043580007,0.7182539682539683,0.13079333729643952,0.012006660033272387,0.36507936507936506,0.0059354808073293075,0.0056855495830516745,0.002500231536725961,0.002250300312448328,1.2405372173065463,2.5027708518343228e-05,0.007303067082894952,-0.004802835546168991,-1.0,0.01666677068713107,0.01641683946285344,0.49976271376039844,-3.482450915063236e-05,0.00309135691312284,0.013575413774008232,1.0,0.0024756710693678574,0.0022257398450902244,0.906327741678336,-0.0004595205277917435,0.005402902538085062,-0.0029272314687172046,-1.0,0.001258234681782211,0.001008303457504578,1.4402561882962117,0.00011332448429579893,0.008438579195132754,-0.007180344513350543,-1.0,0,0
2020-01-14,12362.2998046875,13.90999984741211,32071.27734375,16362.349609375,8117.0,8289.2998046875,-205.56,-642.47,1.2275,436.91,0.6547619047619048,0.4844139845363037,0.6785714285714286,0.13083075626350266,0.00826924221061845,0.3492063492063492,0.0026562202609821117,0.0024062890367044787,-0.003294250127740761,-0.003544181352018394,1.2333873267232411,-4.795217241094726e-05,0.0032178176265820133,-0.006512067754322774,-1.0,0.008409346505592774,0.008159415281315141,0.5542979757072228,0.00031597045791863107,0.0015837323662894088,0.0068256141393033655,1.0,0.004771930723775242,0.004521999499497609,0.9066881596531595,-0.00047988266244958363,0.002431685002560791,0.002340245721214451,1.0,0.006489943096053663,0.00624001187177603,1.3998366678231569,-0.00012189782229340756,0.0036183428512374244,0.0028716002448162387,1.0,0,0
2020-01-15,12343.2998046875,14.119999885559082,31824.53125,16346.849609375,8166.2001953125,8385.349609375,279.53,-648.34,1.078,927.87,0.7341269841269841,-0.6073050595779111,0.2976190476190476,0.13126460366913442,0.009935395186456392,0.36507936507936506,-0.0015369308543056182,-0.0017868620785832512,-0.007693678399687598,-0.007943609623965231,1.2347950375901329,-0.00019330911599280446,-0.0019564772032149556,-0.005737201196472643,-1.0,-0.0009472967128827392,-0.0011972279371603722,0.5520390113788396,0.0004700826433291597,-0.0007364863510538034,-0.00021081036182893581,-1.0,0.006061376778674354,0.005811445554396721,0.8764825656720712,-0.0001445372131105635,-0.001316222234861145,0.007377599013535499,1.0,0.011587203617992481,0.011337272393714848,1.388181657800656,4.652901871478375e-05,-0.002230557938231191,0.013817761556223673,1.0,0,0
2020-01-16,12355.5,14.180000305175781,31853.529296875,16381.650390625,8203.099609375,8395.900390625,-395.24,-184.65,1.1111,-210.59,0.503968253968254,-0.3327569604112777,0.373015873015873,0.1277956105350804,0.0140043925166774,0.3968253968253968,0.000988406301843714,0.0007384750775660809,0.0009111853572076889,0.0006612541329300559,1.2081339284631387,0.00010022649802940117,0.0011421080208096634,-0.00023092266360197453,-1.0,0.002128898355438613,0.0018789671311609801,0.5837152114155275,7.43826016880687e-05,0.000680990360304216,0.0014479079951343972,1.0,0.004518553694493166,0.004268622470215533,0.8459990175142602,0.0002806242816961942,0.0008746804143573045,0.0036438732801358613,1.0,0.0012582398756759705,0.0010083086513983375,1.370729957039652,0.0003510751043233402,0.0012621811356246409,-3.941259948670372e-06,-1.0,0,0
2020-01-17,12352.349609375,14.130000114440918,31590.283203125,16356.599609375,8345.2998046875,8427.599609375,264.26,-500.17,1.0541,764.4300000000001,0.6984126984126984,-0.7108026041420612,0.25793650793650796,0.1271189092484246,0.014181091895984599,0.4087301587301587,-0.000254978804985595,-0.000504910029263228,-0.00826426771415334,-0.008514198938430972,1.204476231940864,0.00011506977540810511,-0.0003582209052384912,-0.007906046808914848,-1.0,-0.0015291976481403013,-0.0017791288724179344,0.5458622331913492,0.00030493419443457855,-2.568009185670208e-05,-0.0015035175562835993,-1.0,0.017334934608130848,0.017085003383853214,0.8353298342453526,0.00039330677812283435,-0.00017183518677563533,0.017506769794906483,1.0,0.00377555917473682,0.003525627950459187,1.407510119245574,0.00014275795454230574,-0.00046073475121893924,0.0042362939259557595,1.0,0,0
2020-01-20,12224.5498046875,15.40999984741211,31080.2890625,16207.150390625,8269.349609375,8352.7001953125,5.87,-1419.85,0.8144,1425.7199999999998,0.8174603174603174,-2.352068671670309,0.007936507936507936,0.12984265494563568,0.02425734352848541,0.46825396825396826,-0.010346193941151438,-0.010596125165429071,-0.0161440192652198,-0.016393950489497433,1.1083906009645161,0.0003704738630992834,-0.011494714315727529,-0.004649304949492271,-1.0,-0.009136936913485494,-0.009386868137763127,0.6225102121866426,-2.077323272460574e-05,-0.0063462649008098415,-0.0027906720126756523,-1.0,-0.009100954679883366,-0.009350885904161,0.8489872349527325,0.0005943980350319195,-0.00874604378113306,-0.00035491089875030676,-1.0,-0.00888739588188081,-0.009137327106158444,1.5061045177090702,-0.00018079831777295424,-0.01570894075758586,0.006821544875705049,1.0,1,0
2020-01-21,12169.849609375,15.859999656677246,30947.19140625,16175.2001953125,8274.2001953125,8245.900390625,-50.08,-307.81,0.8101,257.73,0.6111111111111112,-2.1084428165553977,0.023809523809523808,0.12978221418852712,0.028817782378245338,0.503968253968254,-0.004474618385662321,-0.004724549609939954,-0.004282381543567748,-0.004532312767845381,1.1424320108313468,0.0001454295248976582,-0.005147545486878524,0.0008651639433107762,1.0,-0.0019713641536257542,-0.0022212953779033873,0.6270337215626787,-1.5039122540128492e-05,-0.0027125207003505184,0.0007411565467247642,1.0,0.0005865740555945909,0.0003366428313169578,0.7876911565028538,0.0011688952259306833,-0.0034715547219310765,0.004058128777525667,1.0,-0.012786260992275977,-0.01303619221655361,1.47611201472125,-2.6239489975988226e-05,-0.006724033219101329,-0.006062227773174648,-1.0,1,0
2020-01-22,12106.900390625,16.360000610351562,30701.091796875,16334.5498046875,8256.650390625,8169.14990234375,-176.43,-326.22,0.7523,149.79000000000002,0.5833333333333334,-2.2039602483840217,0.01984126984126984,0.13030587202741217,0.03329413407610346,0.5396825396825397,-0.005172555189302153,-0.005422486413579786,-0.0079522437478865,-0.008202174972164133,1.14812927560024,0.0001904341646434387,-0.005975784173697869,-0.0019764595741886314,-1.0,0.009851476794777492,0.009601545570499859,0.6751321501410663,0.00021442053234757715,-0.003410963687233207,0.013262440482010699,1.0,-0.002121027322670055,-0.002370958546947688,0.771563820870006,0.0011808561664885609,-0.003933863111599682,0.001812835788929627,1.0,-0.00930771470008418,-0.009557645924361813,1.530845051403882,3.979365564880802e-05,-0.008051055268255766,-0.0012566594318284136,-1.0,1,0
2020-01-23,12180.349609375,15.859999656677246,31003.689453125,16474.400390625,8300.2001953125,8241.75,1352.13,-984.56,0.9652,2336.69,0.9087301587301587,-0.850612834684357,0.24206349206349206,0.13235985775471218,0.026240138812060276,0.4880952380952381,0.0060667236352978104,0.005816792411020177,0.009856250658838217,0.009606319434560584,1.1687940757049189,0.0002203802342638278,0.007048563733883348,0.002807686924954869,1.0,0.008561643119014306,0.008311711894736673,0.6277252316695972,0.00038133549058959185,0.0039012785880592283,0.004660364530955078,1.0,0.0052745123781610115,0.0050245811538833784,0.7425675437889917,0.0010685767809499639,0.004569292477659333,0.0007052199005016784,1.0,0.008887105576973253,0.00863717435269562,1.510889437515809,-8.798498210171163e-05,0.009038461438310136,-0.0001513558613368826,-1.0,1,0
2020-01-24,12248.25,15.5600004196167,31241.38671875,16472.75,8294.0498046875,8274.849609375,659.11,417.96,1.0952,241.15000000000003,0.6031746031746031,-0.016497670800967826,0.5119047619047619,0.13400734643120585,0.021592657764961137,0.44841269841269843,0.005574584704263197,0.005324653479985564,0.007666741275562661,0.007416810051285028,1.1635545459254408,0.00019985878826135557,0.006445455986392554,0.001221285289170107,1.0,-0.00010017910126425278,-0.0003501103255418858,0.6598987957803173,0.0005897365546474994,0.0037636636436675823,-0.003863842744931835,-1.0,-0.000740993045983851,-0.000990924270261484,0.7390150973153305,0.0010460119298769841,0.004184930533959578,-0.004925923579943429,-1.0,0.00401608995358993,0.0037661587293122967,1.483856918431864,-0.00024865618137696205,0.008150955128806512,-0.004134865175216582,-1.0,0,0
2020-01-27,12119.0,17.18000030517578,30837.041015625,16393.55078125,8416.349609375,8258.150390625,-438.85,10.51,0.8534,-449.36,0.43253968253968256,-1.5146086977663114,0.08333333333333333,0.13858190101145793,0.033218102040299874,0.5476190476190477,-0.010552527912150667,-0.0108024591364283,-0.012942629812342066,-0.013192561036619699,1.1684739495746257,0.00028531520762308904,-0.012372460867983243,-0.0005701689443588231,-1.0,-0.004807892959584725,-0.005057824183862358,0.6479249907784488,0.0004219593771074372,-0.006749252012077243,0.0019413590524925174,1.0,0.014745487134449231,0.014495555910171598,0.7262336017837706,0.0008918176791996315,-0.007595177582492691,0.022340664716941922,1.0,-0.002018069153919222,-0.002268000378196855,1.4819984573441451,-0.00020937719859260662,-0.015759296551432274,0.013741227397513052,1.0,1,0
2020-01-28,12055.7998046875,17.299999237060547,30761.04296875,16429.75,8420.25,8156.0498046875,-1357.56,711.7,0.7938,-2069.26,0.10317460317460317,-1.774924316372636,0.06349206349206349,0.1374493098424637,0.03555068252814178,0.5753968253968254,-0.005214967844912932,-0.005464899069190565,-0.0024645051656055905,-0.0027144363898832236,1.1608752019634467,0.00022374330560777638,-0.006094134586378816,0.003629629420773226,1.0,0.0022081377752161124,0.0019582065509384794,0.683397801121143,0.0006209852568577268,-0.0034847687829561804,0.005692906558172292,1.0,0.00046343020502082055,0.00021349898074318752,0.6407861890468781,0.001309572177433963,-0.0032519006237948208,0.0037153308288156413,1.0,-0.012363614260816669,-0.012613545485094302,1.366943035991262,-0.0001803511222500047,-0.00722027450074754,-0.0051433397600691285,-1.0,1,0
2020-01-29,12129.5,16.5,30876.640625,16479.30078125,8412.7998046875,8220.400390625,-1014.27,1520.9,0.8979,-2535.17,0.07539682539682539,-1.0873279872660289,0.19444444444444445,0.1344514560227141,0.030548543977285902,0.5317460317460317,0.006113256399948197,0.005863325175670564,0.0037579238248661717,0.0035079926005885387,1.160690591561801,0.00033450286003602555,0.007055437590945901,-0.0032975137660797293,-1.0,0.003015918151523911,0.002765986927246278,0.6656274425650077,0.0006573968861661176,0.004152721365886255,-0.0011368032143623443,-1.0,-0.0008847950253851877,-0.0011347262496628208,0.6262621235186058,0.0012820668025132684,0.003921909699673183,-0.00480670472505837,-1.0,0.007889920669748252,0.0076399894454706185,1.3822823952311984,-0.00023103582518503878,0.008354702392122928,-0.0004647817223746766,-1.0,1,0
2020-01-30,12035.7998046875,16.799999237060547,30647.044921875,16327.900390625,8237.0498046875,8181.4501953125,-962.28,292.35,1.0881,-1254.63,0.24603174603174602,0.04559900804552723,0.5357142857142857,0.13677942827476536,0.03122056409584012,0.5515873015873016,-0.0077249841553650445,-0.007974915379642677,-0.0074359029505011165,-0.0076858341747787495,1.1979554291891497,-2.9429428665569355e-05,-0.009303661952089362,0.0018677590015882452,1.0,-0.009187306708866028,-0.00943723793314366,0.5489396178005654,0.001412476442460899,-0.00412781577621527,-0.005059490932650758,-1.0,-0.020890785954763125,-0.021140717179040758,0.6683593733258384,0.0008129526932745853,-0.005080178221186937,-0.015810607733576187,-1.0,-0.004738235786777567,-0.0049881670110552,1.3962047399878894,-0.0003342035200077993,-0.010884683429781793,0.006146447643004226,1.0,0,0
2020-01-31,11962.099609375,17.3700008392334,30833.2421875,16144.150390625,8138.60009765625,8086.5498046875,-4179.12,3816.44,0.927,-7995.5599999999995,0.003968253968253968,-0.8583086196745098,0.25396825396825395,0.13621070246867809,0.0374893059236559,0.5952380952380952,-0.006123414854723341,-0.006373346079000974,0.006075537334828018,0.005825606110550385,1.1922387273903143,2.741466588202651e-06,-0.0073486187941685386,0.013424156128996556,1.0,-0.011253743323024201,-0.011503674547301834,0.5663762987273582,0.001171614347605329,-0.0033597809384554598,-0.007893962384568742,-1.0,-0.011952059216058686,-0.012201990440336319,0.7181680328958726,0.0005131415802230857,-0.0043272021922431195,-0.007624857023815566,-1.0,-0.011599458330672552,-0.011849389554950185,1.373860563796434,-0.0004031358381111661,-0.008506157613088438,-0.003093300717584114,-1.0,1,0
2020-02-03,11707.900390625,15.779999732971191,30022.900390625,16059.900390625,7967.5498046875,7988.35009765625,-1354.72,1138.74,0.8034,-2493.46,0.0873015873015873,-1.4566345843994417,0.09523809523809523,0.14898831816525984,0.00881167916445208,0.35714285714285715,-0.021250384719316173,-0.021500315943593806,-0.026281433264371934,-0.026531364488649567,1.1522096456265492,0.0004002592139790256,-0.02452294018994943,-0.0017584930744225027,-1.0,-0.005218608471891151,-0.005468539696168784,0.5846425685199389,0.0010769399289173105,-0.012320068712975243,0.007101460241084092,1.0,-0.021017163998266586,-0.02126709522254422,0.734351803521021,0.00043238551442865557,-0.015538864565172242,-0.005478299433094344,-1.0,-0.01214358526232373,-0.012393516486601364,1.380252043730442,-0.0004504738664373465,-0.029425923797717923,0.017282338535394192,1.0,2,1
2020-02-06,12137.9501953125,13.779999732971191,31303.6875,16371.150390625,8227.900390625,8142.14990234375,7498.29,441.05,1.142,7057.24,0.9841269841269841,0.49992863637556706,0.7261904761904762,0.1826299767621808,-0.044829979432468886,0.11904761904761904,0.03673159066435683,0.036481659440079195,0.042660339031566075,0.04241040780728844,1.1665393739257937,0.00020821433766640506,0.042807223387281636,-0.00014688435571556108,-1.0,0.019380568523432062,0.01913063729915443,0.5455790373210936,0.0010640511565707435,0.020153559861472027,-0.0007729913380399647,-1.0,0.032676367555848795,0.03242643633157116,0.7728762829089251,0.00032717707783340183,0.02844574056667534,0.004230626989173456,1.0,0.019253012550441984,0.01900308132616435,1.2646358461285605,-0.00011244339218021023,0.046385945478456175,-0.027132932928014192,-1.0,1,0
2020-02-07,12098.349609375,13.75,31201.5859375,16470.150390625,8341.849609375,8064.60009765625,-556.72,908.64,1.1116,-1465.3600000000001,0.1984126984126984,0.3464973422286531,0.6547619047619048,0.18235241549167397,-0.04485241549167396,0.11904761904761904,-0.0032625431230384194,-0.0035124743473160525,-0.003261646491327874,-0.0035115777156055072,1.1807666805056427,0.00027128171708652515,-0.003897481451163966,0.0006358349598360917,1.0,0.0060472231723369685,0.0057972919480593355,0.49782620238540826,0.0009094373660411683,-0.0014986705410228829,0.007545893713359852,1.0,0.013849124726866613,0.01359919350258898,0.8155853396562774,0.00042287169157599944,-0.002614791359312091,0.016463916086178705,1.0,-0.00952448746554968,-0.009774418689827313,0.8964785102622196,-0.0010622143770378683,-0.0028989265459385236,-0.006625560919611157,-1.0,0,0
2020-02-11,12107.900390625,13.880000114440918,31300.236328125,16452.30078125,8324.650390625,7892.39990234375,740.61,-533.97,1.1076,1274.58,0.7817460317460317,0.3582254999580197,0.6587301587301587,0.17557307411538955,-0.03677307297098037,0.14285714285714285,0.0007894284392806483,0.0005394972150030153,0.0031617107804264855,0.0029117795561488524,1.1826629022287634,0.00031259196526572356,0.0008879745663174343,0.002273736214109051,1.0,-0.0010837550934058582,-0.0013336863176834912,0.48117593602607345,0.0008447129454902349,0.0005095243016901686,-0.0015932793950960268,-1.0,-0.002061799187876856,-0.002311730412154489,0.8072902253739966,0.0007764050581964,0.0006854620525660608,-0.002747261240442917,-1.0,-0.0213526018931236,-0.021602533117401235,0.9071752410029852,-0.0010600097978944543,0.0007393497403184328,-0.022091951633442033,-1.0,0,0
2020-02-12,12201.2001953125,13.619999885559082,31492.53515625,16538.099609375,8265.0498046875,7933.7998046875,357.35,-1635.97,1.2189,1993.3200000000002,0.8611111111111112,1.0248262964610462,0.8650793650793651,0.17747627039329225,-0.04127627153770144,0.12698412698412698,0.0077056964194832656,0.0074557651952056325,0.00614368614054861,0.005893754916270977,1.1834142398543508,0.0003613815786651262,0.009073189925294432,-0.002929503784745822,-1.0,0.005215004835237513,0.00496507361095988,0.47619009663607886,0.0006661616678259853,0.0038002927730785164,0.001414712062158997,1.0,-0.007159530207373144,-0.007409461431650777,0.8044122858168372,0.000644282048405226,0.006247440347466614,-0.013406970554839758,-1.0,0.005245540375045543,0.00499560915076791,0.9045320040958266,-0.0014257001133885375,0.006993909458364895,-0.001748369083319352,-1.0,0,0
2020-02-13,12174.650390625,13.369999885559082,31229.88671875,16673.05078125,8335.7001953125,7914.89990234375,1061.39,-960.48,1.0196,2021.8700000000001,0.8650793650793651,-0.14412221383145368,0.46825396825396826,0.17607944327164976,-0.04237944441605895,0.12698412698412698,-0.0021759994314084485,-0.0024259306556860816,-0.008340022046395168,-0.008589953270672801,1.1769004606644846,0.00018852533713805124,-0.0026051476819394116,-0.005734874364455756,-1.0,0.008160016873915765,0.007910085649638132,0.4784597432532689,0.0007946948613243546,-0.0009107789343921638,0.009070795808307929,1.0,0.008548090125837016,0.008298158901559383,0.7799980145084026,0.00029092707930998974,-0.0016422898704925777,0.010190379996329593,1.0,-0.0023822005607683217,-0.0026321317850459547,0.9049219491996785,-0.0013261933091826242,-0.00194534667328907,-0.0004368538874792516,-1.0,0,0
2020-02-14,12113.4501953125,13.619999885559082,30834.443359375,16642.75,8331.7001953125,7822.2001953125,-704.92,219.54,0.8883,-924.4599999999999,0.30158730158730157,-0.8787453717172321,0.23412698412698413,0.17629309970483206,-0.04009310084924125,0.1388888888888889,-0.005026854435148831,-0.005276785659426464,-0.01266233729684263,-0.012912268521120263,1.1849027882105307,0.0001735731638541384,-0.0060025468163661284,-0.006659790480476501,-1.0,-0.0018173507444765313,-0.0020672819687541644,0.4693398186210811,0.0008536615158946139,-0.0022266744000199053,0.000409323655543374,1.0,-0.00047986370746022633,-0.0007297949317378594,0.7755655281256874,0.0004811155786426436,-0.003842561832481506,0.0033626981250212797,1.0,-0.01171205045862933,-0.011961981682906964,0.9187227593551666,-0.0010467677755076166,-0.00459797185727642,-0.00711407860135291,-1.0,0,0
2020-02-17,12045.7998046875,14.420000076293945,30680.341796875,16647.69921875,8204.849609375,7770.5,-374.06,-154.25,0.8029,-219.81,0.503968253968254,-1.3271938709461726,0.12698412698412698,0.17704056928594233,-0.03284056852300288,0.16666666666666666,-0.00558473346026378,-0.005834664684541413,-0.004997708591783168,-0.005247639816060801,1.1903881280146233,-4.913506013828504e-05,-0.006695584347146653,0.001697875755363485,1.0,0.00029737986510647296,4.744864082883993e-05,0.4714986793007235,0.0009109966243547879,-0.0025011054686462156,0.0027984853337526885,1.0,-0.015225054066259736,-0.015474985290537369,0.7751238774035614,0.0006496084331189886,-0.004272656689353734,-0.010952397376906002,-1.0,-0.00660941858065478,-0.006859349804932413,0.9274728941364538,-0.0010899024542812387,-0.005161562117009751,-0.0014478564636450295,-1.0,0,0
2020-02-18,11992.5,14.510000228881836,30562.14453125,16748.75,8198.2998046875,7692.2998046875,-74.39,-309.43,0.7945,235.04000000000002,0.6111111111111112,-1.2831390927698452,0.14285714285714285,0.17718995929949155,-0.03208995701067319,0.1746031746031746,-0.004424762618648104,-0.004674693842925737,-0.003852540705300722,-0.004102471929578355,1.1913089578146798,4.1968275022615604e-05,-0.005319073425840927,0.0014665327205402052,1.0,0.0060699547680551635,0.0058200235437775305,0.4680415121244798,0.0009218895258884666,-0.0019380195506843241,0.008007974318739487,1.0,-0.0007982845511288472,-0.0010482157754064803,0.7889462279675653,0.00043659968828174385,-0.0034381508500018294,0.002639866298872982,1.0,-0.0100637275995753,-0.010313658823852934,0.932027398997221,-0.00101530865047869,-0.004107011519252765,-0.005956716080322536,-1.0,0,0
2020-02-19,12125.900390625,14.020000457763672,30837.83984375,16772.5,8378.650390625,7687.35009765625,-190.66,590.12,0.9743,-780.78,0.34523809523809523,-0.1844159566905335,0.4523809523809524,0.182705060849901,-0.04250505627226431,0.12698412698412698,0.011123651500938081,0.010873720276660448,0.009020810441430216,0.008770879217152583,1.238843445397487,-0.00035490137881345085,0.013720768316104179,-0.004699957874673963,-1.0,0.0014180162698709253,0.0011680850455932923,0.4271277493972726,0.0013262219518372816,0.004894398893623099,-0.0034763826237521733,-1.0,0.021998535090700377,0.021748603866422744,0.7544699344455924,0.0007488739760757713,0.00845382624858935,0.013544708842111028,1.0,-0.0006434625738629407,-0.0008933937981405737,0.9349736557267888,-0.001077870847658595,0.01041657322269736,-0.011060035796560301,-1.0,0,0
2020-02-20,12080.849609375,13.699999809265137,30942.490234375,16649.400390625,8364.349609375,7697.89990234375,1495.25,-699.62,1.0113,2194.87,0.8849206349206349,0.08716527413825483,0.5476190476190477,0.1796235838131773,-0.042623585720525936,0.12698412698412698,-0.003715252459506435,-0.003965183683784068,0.003393570728535078,0.003143639504257445,1.212874129043969,-0.0002485136331377219,-0.004559337482691325,0.007952908211226403,1.0,-0.007339371553137575,-0.007589302777415208,0.41068655717787683,0.0013036685347200957,-0.001378516411393537,-0.005960855141744038,-1.0,-0.001706812026194715,-0.001956743250472348,0.767326218547982,0.0011626607726378383,-0.0027926581776485534,0.0010858461514538383,1.0,0.0013723590773777605,0.0011224278531001275,0.9193351963881022,-0.0013365666951269273,-0.003395401696368892,0.004767760773746653,1.0,0,0
