date,nifty_close,india_vix,nifty_bank_close,nifty_it_close,nifty_pharma_close,nifty_auto_close,fii_net,dii_net,pcr
2018-12-21,10754.0,15.989999771118164,26869.337890625,14207.849609375,8774.0498046875,9337.25,134.14,-488.55,0.9584
2018-12-24,10663.5,15.75,26714.439453125,14247.75,8726.349609375,9206.75,-577.1,186.14,0.9339
2018-12-26,10729.849609375,15.920000076293945,26986.486328125,14158.900390625,8684.849609375,9227.0,80.28,-137.63,1.1003
2018-12-27,10779.7998046875,16.06999969482422,26878.23828125,14354.5,8665.75,9184.099609375,1731.91,-663.0,1.2056
2018-12-28,10859.900390625,15.270000457763672,27124.935546875,14385.7998046875,8814.2001953125,9223.7998046875,-119.6,1199.4,1.2354
2018-12-31,10862.5498046875,16.0,27159.8828125,14440.2998046875,8868.7001953125,9235.5498046875,-326.87,321.98,1.1751
2019-01-02,10792.5,16.389999389648438,27174.3828125,14447.099609375,8839.9501953125,8902.650390625,1315.89,-5.07,1.0235
2019-01-03,10672.25,16.790000915527344,26959.537109375,14322.150390625,8722.2998046875,8767.349609375,198.38,117.05,1.0138
2019-01-04,10727.349609375,16.15999984741211,27194.68359375,14146.150390625,8788.0498046875,8809.349609375,898.79,-1032.81,1.098
2019-01-07,10771.7998046875,16.299999237060547,27304.234375,14291.5,8732.650390625,8820.0,426.53,-50.99,1.0988
2019-01-08,10802.150390625,15.699999809265137,27509.1796875,14285.7001953125,8864.75,8859.650390625,-1056.55,561.28,1.178
2019-01-10,10821.599609375,15.350000381469727,27528.23046875,14323.25,8934.7998046875,8933.349609375,-1298.56,1503.02,1.0948
2019-01-11,10794.9501953125,15.350000381469727,27453.58203125,14307.099609375,8902.4501953125,8862.349609375,533.37,-136.5,1.0117
2019-01-14,10737.599609375,16.15999984741211,27247.93359375,14223.599609375,8949.2998046875,8849.7001953125,-732.46,527.49,0.9633
2019-01-15,10886.7998046875,15.579999923706055,27400.431640625,14658.5,9027.5,8888.400390625,159.6,417.44,1.0802
2019-01-16,10890.2998046875,16.079999923706055,27483.37890625,14707.7998046875,9054.2001953125,8866.75,-90.1,304.27,1.0771
2019-01-17,10905.2001953125,16.239999771118164,27528.4296875,14800.25,8930.5,8878.2001953125,842.13,-727.46,1.1118
2019-01-18,10906.9501953125,16.6200008392334,27456.380859375,14893.0,8689.599609375,8844.7998046875,-124.91,-0.97,1.1148
2019-01-21,10961.849609375,18.149999618530273,27533.279296875,14966.400390625,8734.7001953125,8746.849609375,-299.79,520.8,1.1409
2019-01-22,10922.75,17.989999771118164,27481.9296875,14962.599609375,8892.599609375,8675.150390625,-78.53,-84.15,1.0931
2019-01-23,10831.5,18.09000015258789,27250.43359375,14888.75,8946.2001953125,8612.25,-775.82,583.77,0.9725
2019-01-24,10849.7998046875,17.43000030517578,27266.083984375,14971.900390625,8894.5,8537.25,-94.45,389.96,1.0489
2019-01-25,10780.5498046875,17.690000534057617,27114.986328125,15039.2998046875,8891.0,8259.7998046875,689.28,-147.35,0.9913
2019-01-28,10661.5498046875,18.899999618530273,26652.740234375,15120.150390625,8663.900390625,8143.0,223.44,92.32,0.8856
2019-01-29,10652.2001953125,18.43000030517578,26573.091796875,15231.2998046875,8756.900390625,8120.4501953125,-354.36,81.27,0.8852
2019-01-30,10651.7998046875,17.850000381469727,26825.1875,15255.2001953125,8734.599609375,8118.39990234375,130.25,502.26,0.9396
2019-01-31,10830.9501953125,17.1200008392334,27295.1328125,15499.2998046875,8825.349609375,8218.400390625,3006.41,-1634.32,1.4315
2019-02-01,10893.650390625,15.720000267028809,27085.634765625,15724.2998046875,8969.5498046875,8441.25,-621.06,-226.18,1.1352
2019-02-04,10912.25,15.720000267028809,27186.283203125,15754.7998046875,8811.900390625,8395.5498046875,543.36,-437.7,1.2111
2019-02-05,10934.349609375,15.779999732971191,27271.3828125,15738.7001953125,8800.599609375,8468.2998046875,597.54,-791.69,1.1986
2019-02-07,11069.400390625,15.4399995803833,27386.83203125,16085.849609375,9056.150390625,8736.7001953125,-512.0,141.09,1.2991
2019-02-08,10943.599609375,15.569999694824219,27294.083984375,16019.7998046875,8984.849609375,8420.349609375,-2888.06,2812.66,1.1618
2019-02-12,10831.400390625,15.75,27010.435546875,15938.650390625,8904.9501953125,8278.099609375,-1731.33,753.99,0.9905
2019-02-14,10746.0498046875,15.770000457763672,26970.28515625,15861.650390625,8920.900390625,8223.349609375,-250.23,1225.24,1.0761
2019-02-15,10724.400390625,16.459999084472656,26793.939453125,15815.599609375,8643.2998046875,8132.5498046875,-966.43,853.25,1.0188
2019-02-18,10640.9501953125,18.0,26653.939453125,15659.0,8573.9501953125,8067.7001953125,-1239.79,2336.74,0.9202
2019-02-19,10604.349609375,18.469999313354492,26684.5390625,15333.5,8552.7001953125,8073.39990234375,-813.76,1163.85,0.922
2019-02-20,10735.4501953125,17.059999465942383,26955.1875,15609.4501953125,8606.349609375,8121.5,713.47,113.27,1.0801
2019-02-21,10789.849609375,16.049999237060547,27052.0859375,15588.900390625,8706.349609375,8156.75,55.48,202.1,1.1109
2019-02-22,10791.650390625,15.449999809265137,26867.23828125,15684.7001953125,8772.599609375,8278.9501953125,6311.01,838.88,1.0655
2019-02-25,10880.099609375,15.359999656677246,27158.93359375,16003.7001953125,8816.2001953125,8371.4501953125,2134.35,-1746.4,1.1666
2019-02-26,10835.2998046875,17.110000610351562,26952.63671875,15989.599609375,8829.4501953125,8399.099609375,1674.17,-720.27,1.1165
2019-02-27,10806.650390625,18.899999618530273,26798.990234375,15902.099609375,8866.2001953125,8420.0498046875,423.04,66.81,1.0925
2019-02-28,10792.5,18.280000686645508,26789.58984375,15732.0,8884.849609375,8355.150390625,3210.6,-5240.62,1.4645
2019-03-01,10863.5,16.270000457763672,27043.5859375,15848.2998046875,8972.650390625,8413.650390625,-972.81,34.52,1.4365
2019-03-05,10987.4501953125,15.65999984741211,27553.73046875,15664.099609375,9054.650390625,8676.599609375,-400.68,57.07,1.5526
2019-03-06,11053.0,15.609999656677246,27625.330078125,15735.0498046875,9155.0,8651.75,3068.88,-462.69,1.4603
2019-03-07,11058.2001953125,15.289999961853027,27764.27734375,15582.099609375,9045.650390625,8635.7001953125,-390.18,287.57,1.2419
2019-03-12,11301.2001953125,15.100000381469727,28443.369140625,15384.5498046875,9274.7998046875,8802.900390625,-1131.12,963.97,1.44
2019-03-13,11341.7001953125,15.279999732971191,28883.96484375,15342.900390625,9100.25,8767.5498046875,2722.28,-1508.14,1.4468
2019-03-14,11343.25,15.149999618530273,28922.763671875,15260.4501953125,9184.900390625,8725.5,1482.99,-817.77,1.2848
2019-03-15,11426.849609375,15.869999885559082,29381.107421875,15546.599609375,9221.75,8748.0498046875,4323.49,-2130.36,1.356
2019-03-18,11462.2001953125,16.899999618530273,29595.755859375,15359.4501953125,9204.9501953125,8627.0498046875,1822.99,-1268.91,1.2697
2019-03-19,11532.400390625,16.489999771118164,29767.50390625,15495.5498046875,9244.599609375,8567.0498046875,2132.36,-1253.67,1.3084
2019-03-20,11521.0498046875,16.030000686645508,29831.8515625,15599.25,9264.5,8445.099609375,1771.61,-1323.17,1.2494
2019-03-22,11456.900390625,16.270000457763672,29582.15625,15551.099609375,9199.349609375,8336.599609375,1374.57,-675.37,1.1201
2019-03-25,11354.25,16.670000076293945,29280.859375,15416.849609375,9170.150390625,8238.5498046875,150.4,-12.52,1.0624
2019-03-26,11483.25,16.489999771118164,29881.802734375,15356.599609375,9245.0,8287.25,999.02,-196.7,1.2276
2019-03-27,11445.0498046875,17.049999237060547,30019.451171875,15339.400390625,9148.7998046875,8215.349609375,1481.11,134.92,1.1519
2019-03-28,11570.0,16.649999618530273,30420.197265625,15566.75,9199.400390625,8234.25,3594.51,-2080.22,1.3105
2019-04-01,11669.150390625,18.010000228881836,30326.1484375,15840.650390625,9375.400390625,8414.349609375,-157.72,240.6,1.0868
2019-04-02,11713.2001953125,18.079999923706055,30353.896484375,15988.400390625,9296.9501953125,8504.2998046875,-112.13,-65.22,1.1143
2019-04-04,11598.0,18.649999618530273,29904.552734375,15744.7998046875,9263.400390625,8536.349609375,-226.19,1206.16,1.0717
2019-04-09,11671.9501953125,20.280000686645508,30113.5,16121.599609375,9333.2998046875,8622.7998046875,-1738.49,1304.58,1.0787
2019-04-10,11584.2998046875,21.1299991607666,29803.154296875,15999.150390625,9407.900390625,8644.5,-682.93,606.28,0.8906
2019-04-11,11596.7001953125,20.959999084472656,29785.75390625,15874.75,9391.150390625,8690.0498046875,-138.53,-500.24,1.0089
2019-04-12,11643.4501953125,21.0,29938.203125,15911.099609375,9426.4501953125,8777.4501953125,-781.06,904.13,1.0723
2019-04-15,11690.349609375,21.389999389648438,30103.900390625,16113.7001953125,9417.75,8911.599609375,713.22,581.36,1.1008
2019-04-16,11787.150390625,21.690000534057617,30530.994140625,16084.900390625,9417.7998046875,8983.5498046875,1038.58,37.22,1.2602
2019-04-18,11752.7998046875,22.739999771118164,30223.048828125,16079.2998046875,9409.900390625,8972.650390625,1038.46,-337.59,1.0952
2019-04-22,11594.4501953125,24.049999237060547,29687.603515625,16150.599609375,9285.4501953125,8813.900390625,73.08,-68.16,0.8923
2019-04-23,11575.9501953125,24.649999618530273,29479.357421875,16166.2998046875,9388.7998046875,8682.900390625,-237.47,198.35,0.8536
2019-04-24,11726.150390625,23.709999084472656,29860.453125,16370.349609375,9459.0,8646.0498046875,974.88,-657.06,1.0756
2019-04-25,11641.7998046875,23.229999542236328,29561.005859375,16352.7998046875,9442.5498046875,8587.900390625,3785.73,-4069.98,1.2076
2019-04-26,11754.650390625,21.719999313354492,30013.150390625,16504.44921875,9461.7001953125,8493.7998046875,-70.73,920.88,1.3103
2019-04-30,11748.150390625,21.829999923706055,29764.455078125,16705.400390625,9402.5,8350.599609375,114.59,730.02,1.0742
2019-05-02,11724.75,22.979999542236328,29708.25390625,16403.69921875,9291.2998046875,8333.849609375,420.65,194.31,1.1131
2019-05-03,11712.25,24.030000686645508,29953.802734375,16092.9501953125,9220.4501953125,8381.4501953125,751.92,580.86,1.1185
2019-05-07,11497.900390625,26.479999542236328,29287.859375,16135.75,9148.2001953125,8206.25,-89.38,275.63,0.8136
2019-05-08,11359.4501953125,26.3700008392334,28994.0625,16061.599609375,9003.349609375,8095.89990234375,-2016.73,1871.27,0.7598
2019-05-09,11301.7998046875,25.489999771118164,28884.263671875,16132.849609375,8976.900390625,8103.5,-561.17,699.31,1.0069
2019-05-13,11148.2001953125,27.3799991607666,28659.615234375,15955.2998046875,8553.5,7938.64990234375,-1056.01,1057.91,0.8699
2019-05-14,11222.0498046875,27.1299991607666,28828.86328125,15762.75,8683.900390625,7955.5,-2011.85,2242.91,0.9743
2019-05-15,11157.0,28.65999984741211,28616.1171875,15776.7998046875,8595.75,7856.85009765625,-1142.44,671.77,0.8295
2019-05-16,11257.099609375,28.3700008392334,28854.96484375,15934.0,8577.349609375,7891.89990234375,-953.23,948.0,1.0392
2019-05-17,11407.150390625,28.079999923706055,29449.80859375,15843.400390625,8448.9501953125,8085.75,-1057.82,1809.76,1.0082
2019-05-20,11828.25,23.68000030517578,30759.341796875,15968.2001953125,8505.9501953125,8422.099609375,1734.45,-542.71,1.0118
2019-05-21,11709.099609375,25.649999618530273,30308.048828125,15766.9501953125,8488.25,8209.4501953125,1185.44,-1090.32,0.9539
2019-05-22,11737.900390625,27.6299991607666,30526.4453125,15666.150390625,8510.849609375,8246.5498046875,-965.02,-157.75,0.9386
2019-05-23,11657.0498046875,19.40999984741211,30408.74609375,15538.849609375,8497.599609375,8216.900390625,1352.2,-593.54,0.837
2019-05-24,11844.099609375,16.469999313354492,31212.1875,15569.849609375,8608.4501953125,8460.25,2026.33,-195.35,0.9997
2019-05-27,11924.75,16.190000534057617,31647.283203125,15556.650390625,8525.0,8462.2001953125,1215.36,-327.86,1.0706
2019-05-28,11928.75,15.920000076293945,31597.533203125,15762.0498046875,8513.849609375,8398.2001953125,-501.11,269.22,1.069
2019-05-29,11861.099609375,16.40999984741211,31295.1875,15865.599609375,8484.650390625,8281.900390625,-304.27,-189.58,0.9125
2019-05-30,11945.900390625,15.609999656677246,31536.732421875,15997.349609375,8474.7001953125,8235.7001953125,1664.74,-1122.6,1.2844
2019-05-31,11922.7998046875,16.06999969482422,31375.03515625,16160.650390625,8455.099609375,8175.5,676.15,394.09,1.0667
2019-06-03,12088.5498046875,15.970000267028809,31653.283203125,16360.5498046875,8536.599609375,8328.2001953125,1130.78,-878.45,1.3345
2019-06-06,11843.75,15.529999732971191,30857.041015625,16012.099609375,8279.099609375,8226.4501953125,-1448.99,-650.84,0.9586
2019-06-11,11965.599609375,14.489999771118164,31265.0859375,16448.099609375,8243.5,8240.25,1011.49,-1117.25,1.121
2019-06-12,11906.2001953125,14.119999885559082,30965.33984375,16425.94921875,8179.14990234375,8146.9501953125,-867.66,210.72,0.9667
2019-06-13,11914.0498046875,13.65999984741211,30975.740234375,16316.599609375,8148.5498046875,8116.9501953125,172.35,-444.87,1.0141
2019-06-14,11823.2998046875,13.899999618530273,30613.994140625,16268.2001953125,8083.5498046875,8031.60009765625,-238.64,376.47,0.8518
2019-06-17,11672.150390625,14.649999618530273,30272.8984375,16228.2001953125,7975.25,7896.10009765625,-331.27,1257.86,0.7576
2019-06-18,11691.5,14.600000381469727,30350.646484375,16322.5,7916.9501953125,7859.35009765625,31.73,181.03,0.8036
2019-06-19,11691.4501953125,14.729999542236328,30361.74609375,16282.7001953125,7790.5,7772.2001953125,-97.05,-104.91,0.8055
2019-06-20,11831.75,14.0,30780.7421875,16316.9501953125,8029.0,7965.4501953125,-438.41,1241.23,1.1096
2019-06-21,11724.099609375,14.609999656677246,30627.994140625,16189.400390625,7911.5498046875,7868.25,-730.58,445.75,0.9963
2019-06-24,11699.650390625,15.220000267028809,30601.6953125,16187.400390625,7902.0,7832.2998046875,207.33,984.43,0.9705
2019-06-25,11796.4501953125,15.010000228881836,30846.69140625,16214.4501953125,7947.2001953125,7878.25,1157.87,377.22,1.1483
2019-06-26,11847.5498046875,14.75,31161.98828125,16101.75,8086.2998046875,7883.5498046875,106.26,-51.47,1.2857
2019-06-27,11841.5498046875,14.649999618530273,31269.13671875,15991.7998046875,8088.0,7971.4501953125,-0.71,196.57,1.2314
2019-06-28,11788.849609375,14.949999809265137,31104.837890625,15936.4501953125,8065.14990234375,7928.0498046875,-513.91,182.4,1.01
2019-07-01,11865.599609375,14.600000381469727,31371.833984375,15916.7001953125,8178.7998046875,8029.14990234375,736.18,-141.97,1.1101
2019-07-02,11910.2998046875,14.25,31282.9375,16074.099609375,8101.64990234375,8045.64990234375,418.01,294.11,1.0797
2019-07-03,11916.75,13.699999809265137,31381.935546875,15927.650390625,8092.2001953125,8039.5,1137.85,-925.46,1.0697
2019-07-05,11811.150390625,13.069999694824219,31475.435546875,15550.0498046875,7926.5,7849.10009765625,-645.08,818.84,0.8643
2019-07-08,11558.599609375,13.850000381469727,30603.494140625,15376.0,7801.75,7593.2998046875,-383.66,531.56,0.6952
2019-07-10,11498.900390625,13.640000343322754,30521.744140625,15168.599609375,8009.5,7511.14990234375,-494.21,904.82,0.6836
2019-07-11,11582.900390625,12.470000267028809,30716.193359375,15214.2998046875,8110.0498046875,7650.9501953125,926.6,-635.59,0.9374
2019-07-15,11588.349609375,12.020000457763672,30445.595703125,15662.0498046875,8231.849609375,7674.25,-216.44,591.72,0.8534
2019-07-16,11662.599609375,11.5600004196167,30570.4453125,15580.4501953125,8347.9501953125,7727.10009765625,-444.99,637.71,0.9506
2019-07-17,11687.5,11.800000190734863,30735.142578125,15676.0,8330.75,7648.14990234375,-16.97,208.88,1.0162
2019-07-18,11596.900390625,11.75,30430.24609375,15498.5,8223.150390625,7438.7001953125,-1404.86,329.05,0.8658
2019-07-19,11419.25,12.520000457763672,29770.00390625,15383.650390625,8040.10009765625,7192.75,-950.15,733.92,0.747
2019-07-22,11346.2001953125,13.010000228881836,29284.609375,15448.25,8120.85009765625,7220.25,-1916.91,1829.9,0.7458
2019-07-23,11331.0498046875,13.430000305175781,29127.76171875,15493.400390625,8063.64990234375,7176.64990234375,-2607.97,2625.1,0.7403
2019-07-24,11271.2998046875,12.760000228881836,28951.9140625,15380.75,7920.64990234375,7036.7001953125,-1393.71,2140.26,0.7184
2019-07-25,11252.150390625,12.640000343322754,29042.712890625,15474.650390625,8094.35009765625,7010.5498046875,-126.65,398.53,1.1514
2019-07-26,11284.2998046875,12.130000114440918,29324.958984375,15348.0498046875,8178.89990234375,7161.5,-1503.26,1917.52,1.1816
2019-07-29,11189.2001953125,13.0600004196167,29295.560546875,15400.849609375,8039.7998046875,6905.7001953125,-704.42,1351.64,0.9918
2019-07-30,11085.400390625,13.609999656677246,28791.265625,15501.650390625,7877.75,6763.75,-644.59,1079.72,0.7875
2019-07-31,11118.0,13.59000015258789,28875.6640625,15620.2001953125,7987.5,6851.64990234375,-1497.07,2479.38,0.8855
2019-08-01,10980.0,14.5600004196167,28366.919921875,15332.099609375,7878.75,6856.10009765625,-553.78,698.17,0.8879
2019-08-02,10997.349609375,15.1899995803833,28204.62109375,15422.099609375,7868.2001953125,6933.75,843.73,-960.04,0.9234
2019-08-05,10862.599609375,16.59000015258789,27647.728515625,15518.5498046875,7807.9501953125,6844.60009765625,-701.07,232.95,0.788
2019-08-07,10855.5,16.739999771118164,27701.728515625,15583.349609375,7879.75,6792.60009765625,-401.99,321.13,0.7595
2019-08-08,11032.4501953125,16.09000015258789,28110.123046875,15867.9501953125,7964.7998046875,6998.4501953125,-437.39,291.29,0.952
2019-08-13,10925.849609375,17.780000686645508,27728.77734375,15424.400390625,7851.9501953125,6855.75,-638.28,201.53,0.7314
2019-08-14,11029.400390625,16.360000610351562,28018.873046875,15466.25,7744.2998046875,6919.0498046875,1614.63,1619.82,0.9101
2019-08-16,11047.7998046875,16.649999618530273,28216.671875,15365.349609375,7684.2998046875,6998.4501953125,-1339.27,1058.28,0.9724
2019-08-19,11053.900390625,16.75,28185.771484375,15415.150390625,7741.35009765625,6959.14990234375,-305.74,386.23,0.9296
2019-08-20,11017.0,16.6299991607666,27982.123046875,15597.75,7749.7001953125,7040.5,373.23,296.41,0.8726
2019-08-21,10918.7001953125,17.020000457763672,27718.728515625,15578.150390625,7677.25,7001.85009765625,-770.81,353.97,0.744
2019-08-22,10741.349609375,17.850000381469727,27033.884765625,15632.0,7670.85009765625,6882.10009765625,-902.99,1719.07,0.7458
2019-08-23,10829.349609375,17.350000381469727,26958.337890625,15816.599609375,7780.5498046875,6988.35009765625,-1737.2,1548.49,0.7916
2019-08-26,11057.849609375,16.65999984741211,27951.025390625,15890.2001953125,7824.2998046875,7022.75,-752.9,1272.29,0.9918
2019-08-27,11105.349609375,16.010000228881836,28125.82421875,15675.2998046875,7812.10009765625,7152.9501953125,-923.94,1162.65,1.0039
2019-08-28,11046.099609375,16.84000015258789,27803.978515625,15879.900390625,7738.64990234375,7018.5498046875,-935.27,359.32,0.8783
2019-08-29,10948.2998046875,16.43000030517578,27304.8828125,15884.5498046875,7912.5,6970.14990234375,-986.58,489.23,0.7545
2019-08-30,11023.25,16.280000686645508,27427.53125,16010.400390625,8072.0498046875,7009.2998046875,1162.95,1502.27,1.0566
2019-09-04,10844.650390625,17.239999771118164,27123.53515625,16032.5,7967.64990234375,6782.0498046875,1212.35,-688.65,0.8989
2019-09-05,10847.900390625,17.270000457763672,26919.38671875,16030.9501953125,8071.75,6921.75,-655.36,677.91,0.9757
2019-09-09,11003.0498046875,15.850000381469727,27504.330078125,15919.400390625,8077.89990234375,7165.35009765625,-188.08,686.47,1.1636
2019-09-12,10982.7998046875,14.899999618530273,27818.17578125,15583.25,8102.14990234375,7284.0,459.22,74.93,1.0331
2019-09-13,11075.900390625,14.119999885559082,28098.423828125,15722.900390625,8033.0498046875,7360.60009765625,-405.45,209.56,1.1476
2019-09-16,11003.5,14.949999809265137,27854.67578125,15743.150390625,8070.64990234375,7300.64990234375,-751.26,308.56,0.9792
2019-09-17,10817.599609375,16.020000457763672,27131.435546875,15625.650390625,7933.85009765625,7020.75,-808.29,85.76,0.7777
2019-09-18,10840.650390625,15.350000381469727,27172.333984375,15702.2998046875,7923.4501953125,7012.10009765625,-959.09,780.45,0.8001
2019-09-19,10704.7998046875,15.550000190734863,26757.33984375,15522.4501953125,7799.60009765625,6920.60009765625,-892.52,645.72,0.8132
2019-09-20,11274.2001953125,15.399999618530273,28981.21484375,15491.099609375,7983.5498046875,7605.85009765625,35.78,3001.32,1.2067
2019-09-23,11600.2001953125,16.790000915527344,30565.84375,15040.650390625,7857.25,7802.64990234375,2684.05,291.95,1.2716
2019-09-24,11588.2001953125,16.729999542236328,30182.748046875,15338.650390625,7891.9501953125,7773.25,-828.49,472.81,1.1813
2019-09-25,11440.2001953125,16.170000076293945,29585.70703125,15379.900390625,7789.7001953125,7470.4501953125,-342.4,-762.48,1.0189
2019-09-26,11571.2001953125,16.34000015258789,30002.25,15312.900390625,7857.2998046875,7659.75,737.17,339.28,1.1652
2019-09-27,11512.400390625,16.110000610351562,29876.302734375,15236.400390625,7695.2998046875,7554.25,-213.6,458.68,1.0121
2019-09-30,11474.4501953125,15.869999885559082,29102.8125,15540.150390625,7547.75,7493.14990234375,-469.4,504.69,0.857
2019-10-01,11359.900390625,16.760000228881836,28725.166015625,15300.25,7466.4501953125,7464.10009765625,-344.58,10.98,0.7385
2019-10-04,11174.75,17.579999923706055,27731.52734375,15340.2998046875,7396.89990234375,7404.89990234375,1429.92,461.29,0.7759
2019-10-07,11126.400390625,17.829999923706055,27767.228515625,15246.75,7148.9501953125,7355.4501953125,-604.94,667.4,0.7922
2019-10-10,11234.5498046875,17.229999542236328,28013.123046875,15093.7998046875,7235.60009765625,7359.64990234375,-263.11,502.67,0.9146
2019-10-14,11341.150390625,17.43000030517578,28181.62109375,15277.75,7361.7001953125,7520.35009765625,895.63,-425.15,0.926
2019-10-15,11428.2998046875,16.850000381469727,28554.767578125,15208.400390625,7420.64990234375,7688.25,436.02,929.39,1.0532
2019-10-16,11464.0,16.360000610351562,28538.46875,15344.9501953125,7475.35009765625,7673.7998046875,686.33,1605.45,1.0079
2019-10-17,11586.349609375,15.880000114440918,28989.111328125,15281.900390625,7533.4501953125,7914.0,1158.63,-511.76,1.085
2019-10-18,11661.849609375,15.930000305175781,29119.912109375,15410.099609375,7608.14990234375,7964.75,36.56,586.88,1.1177
2019-10-22,11588.349609375,16.809999465942383,29410.80859375,14688.650390625,7746.14990234375,7936.64990234375,-557.5,-985.47,1.0494
2019-10-23,11604.099609375,16.540000915527344,29459.2578125,14833.349609375,7761.85009765625,8036.60009765625,-213.23,-137.38,1.0305
2019-10-24,11582.599609375,16.239999771118164,29107.611328125,14781.5,7728.14990234375,8012.39990234375,-72.87,-738.75,0.9437
2019-10-25,11583.900390625,15.319999694824219,29395.607421875,14898.849609375,7736.5498046875,7986.35009765625,-435.42,440.16,0.9755
2019-10-29,11786.849609375,16.420000076293945,29872.703125,15181.400390625,7824.60009765625,8449.75,876.64,144.75,1.2313
2019-10-30,11844.099609375,16.65999984741211,29987.15234375,15395.650390625,7819.35009765625,8428.900390625,7192.42,-185.87,1.2359
2019-10-31,11877.4501953125,16.280000686645508,30065.900390625,15559.400390625,7878.14990234375,8449.5,1870.87,-650.73,1.1962
2019-11-01,11890.599609375,15.729999542236328,30330.19921875,15471.2001953125,7949.4501953125,8392.900390625,-687.2,123.17,1.2101
2019-11-04,11941.2998046875,15.930000305175781,30332.74609375,15591.2998046875,7966.85009765625,8280.349609375,476.51,-16.58,1.1451
2019-11-06,11966.0498046875,15.779999732971191,30609.244140625,15561.2998046875,7926.35009765625,8258.849609375,95.79,-151.01,1.2284
2019-11-07,12012.0498046875,15.210000038146973,30632.794921875,15624.400390625,7966.0,8239.900390625,-316.86,719.74,1.0903
2019-11-11,11913.4501953125,16.25,31115.189453125,15308.5498046875,7784.89990234375,8159.0,664.2,-245.06,1.1207
2019-11-13,11840.4501953125,16.459999084472656,30541.1953125,15240.9501953125,7660.4501953125,8150.2001953125,584.92,-890.03,0.8501
2019-11-14,11872.099609375,15.649999618530273,30749.591796875,15388.75,7591.4501953125,8190.89990234375,-562.05,82.74,1.0006
2019-11-15,11895.4501953125,15.029999732971191,31008.0390625,15310.650390625,7720.60009765625,8153.89990234375,-1008.37,537.74,1.0596
2019-11-18,11884.5,15.760000228881836,30991.740234375,15295.25,7816.5498046875,8119.0,-270.66,309.45,1.0013
2019-11-19,11940.099609375,15.40999984741211,31235.88671875,15304.849609375,7851.4501953125,8063.9501953125,-915.37,262.35,1.1284
2019-11-20,11999.099609375,15.15999984741211,31353.484375,15318.5,8107.60009765625,8083.7998046875,566.52,183.41,1.1711
2019-11-21,11968.400390625,14.979999542236328,31349.583984375,15293.9501953125,8068.9501953125,8004.64990234375,5023.54,-247.74,1.0526
2019-11-22,11914.400390625,14.869999885559082,31111.23828125,14995.900390625,8067.2001953125,8034.9501953125,305.72,-177.37,0.959
2019-11-25,12073.75,15.0,31555.533203125,15100.599609375,8211.5498046875,8174.75,960.9,-213.66,1.2355
2019-11-26,12037.7001953125,14.84000015258789,31717.98046875,14922.150390625,8177.85009765625,8099.89990234375,4677.75,-4242.01,1.2077
2019-11-27,12100.7001953125,14.619999885559082,31875.578125,15022.150390625,8246.099609375,8202.849609375,42.93,439.51,1.3154
2019-11-28,12151.150390625,13.989999771118164,32122.576171875,15121.7998046875,8273.650390625,8179.75,1008.89,-155.47,1.4244
2019-11-29,12056.0498046875,13.899999618530273,31945.728515625,14998.0498046875,8189.9501953125,8086.0,-1892.29,953.62,1.1907
2019-12-02,12048.2001953125,14.199999809265137,31871.078125,14852.0,8128.9501953125,8012.75,-466.78,-122.64,1.1266
2019-12-03,11994.2001953125,14.5600004196167,31612.982421875,14920.75,8044.85009765625,7964.25,2477.72,-990.48,0.9853
2019-12-04,12043.2001953125,13.319999694824219,31978.9296875,15175.150390625,8121.5,7996.5498046875,897.45,-15.99,1.1667
2019-12-06,11921.5,13.640000343322754,31341.185546875,15289.599609375,7957.5498046875,7806.60009765625,-1050.43,271.15,0.8987
2019-12-09,11937.5,14.600000381469727,31316.287109375,15157.150390625,7960.35009765625,7863.2998046875,783.55,-126.82,0.9467
2019-12-12,11971.7998046875,13.350000381469727,31665.08203125,14972.650390625,8045.35009765625,7941.7001953125,-683.83,810.23,1.1141
2019-12-13,12086.7001953125,13.300000190734863,32013.876953125,15200.5498046875,8045.0498046875,8069.7001953125,115.7,384.92,1.1973
2019-12-16,12053.9501953125,13.420000076293945,31973.828125,15348.75,8025.85009765625,7990.7998046875,728.13,-796.38,1.0973
2019-12-17,12165.0,12.520000457763672,32139.876953125,15637.150390625,7999.60009765625,8039.89990234375,1248.47,-908.16,1.2164
2019-12-18,12221.650390625,12.34000015258789,32243.875,15710.650390625,8091.10009765625,8082.35009765625,1836.81,-1267.57,1.291
2019-12-19,12259.7001953125,12.119999885559082,32241.07421875,15812.9501953125,8073.0498046875,8165.5,739.43,-493.95,1.2095
2019-12-20,12271.7998046875,12.329999923706055,32384.572265625,15844.5498046875,8049.4501953125,8133.5498046875,338.86,-285.41,1.248
2019-12-23,12262.75,11.960000038146973,32339.07421875,15865.5,8051.5,8180.5,1463.28,-1947.36,1.2131
2019-12-24,12214.5498046875,11.630000114440918,32280.375,15778.2001953125,8073.7998046875,8152.60009765625,-114.38,-345.22,1.1632
2019-12-26,12126.5498046875,11.119999885559082,31997.328125,15706.4501953125,7997.60009765625,8129.64990234375,-504.13,120.46,1.1766
2019-12-27,12245.7998046875,10.529999732971191,32411.97265625,15780.7001953125,8068.0498046875,8205.900390625,81.37,125.77,1.3353
