date,dii_long,dii_short,dii_net,fii_long,fii_short,fii_net,pcr
2017-11-14,248236.0,861131.0,-612895.0,1361423.0,1194657.0,166766.0,0.9644
2017-11-15,251175.0,856193.0,-605018.0,1354704.0,1225944.0,128760.0,0.9219
2017-11-16,251670.0,857111.0,-605441.0,1365776.0,1225116.0,140660.0,0.9994
2017-11-17,252417.0,863772.0,-611355.0,1384610.0,1236719.0,147891.0,1.0075
2017-11-20,251807.0,869787.0,-617980.0,1383408.0,1250404.0,133004.0,1.0125
2017-11-21,251995.0,868251.0,-616256.0,1413622.0,1291714.0,121908.0,1.0371
2017-11-22,252988.0,867102.0,-614114.0,1422928.0,1304814.0,118114.0,1.0258
2017-11-23,251424.0,864679.0,-613255.0,1395626.0,1295540.0,100086.0,1.0601
2017-11-24,251135.6667,864375.0,-613239.3333,1398095.333,1292411.667,105683.6660000002,1.1216
2017-11-27,251823.0,868323.0,-616500.0,1414904.0,1294968.0,119936.0,1.1413
2017-11-28,251399.0,869823.0,-618424.0,1419215.0,1308675.0,110540.0,1.0679
2017-11-29,250741.0,868928.0,-618187.0,1430698.0,1317082.0,113616.0,1.0345
2017-11-30,232841.0,859871.0,-627030.0,1043851.0,962441.0,81410.0,1.1834
2017-12-01,234003.0,852243.0,-618240.0,1129817.0,1049329.0,80488.0,1.0697
2017-12-04,232938.0,841094.0,-608156.0,1169312.0,1082084.0,87228.0,1.0402
2017-12-05,236849.0,838868.0,-602019.0,1197223.0,1128239.0,68984.0,1.03
2017-12-06,241075.0,835395.0,-594320.0,1243879.0,1176226.0,67653.0,0.923
2017-12-07,237611.0,837563.0,-599952.0,1228850.0,1173635.0,55215.0,1.0788
2017-12-08,238929.0,836362.0,-597433.0,1264623.0,1186415.0,78208.0,1.1437
2017-12-11,244392.0,838818.0,-594426.0,1275173.0,1183413.0,91760.0,1.1606
2017-12-12,246386.0,832781.0,-586395.0,1306894.0,1204627.0,102267.0,1.0855
2017-12-13,259147.0,829353.0,-570206.0,1315944.0,1216964.0,98980.0,1.0313
2017-12-14,266101.0,826364.0,-560263.0,1302600.0,1230959.0,71641.0,1.1084
2017-12-15,260207.0,830065.0,-569858.0,1323532.0,1240361.0,83171.0,1.1196
2017-12-18,257358.0,836311.0,-578953.0,1358968.0,1239981.0,118987.0,1.1147
2017-12-19,257257.0,833994.0,-576737.0,1383308.0,1245417.0,137891.0,1.2175
2017-12-20,258168.0,837757.0,-579589.0,1416867.0,1247433.0,169434.0,1.2138
2017-12-21,257847.0,847684.0,-589837.0,1400769.0,1235081.0,165688.0,1.2398
2017-12-22,258574.0,845166.0,-586592.0,1405181.0,1233605.0,171576.0,1.2887
2017-12-26,265543.0,838909.0,-573366.0,1431011.0,1247237.0,183774.0,1.2869
2017-12-27,276658.0,831064.0,-554406.0,1422114.0,1211651.0,210463.0,1.2487
2017-12-28,188744.0,790266.0,-601522.0,867365.0,733561.0,133804.0,1.3273
2017-12-29,196525.0,800289.0,-603764.0,953464.0,774843.0,178621.0,1.3136
2018-01-01,197342.0,806389.0,-609047.0,969340.0,793625.0,175715.0,1.2418
2018-01-02,200518.0,804179.0,-603661.0,1002596.0,829137.0,173459.0,1.177
2018-01-03,204491.0,807218.0,-602727.0,1021082.0,852107.0,168975.0,1.1245
2018-01-04,208035.0,804993.0,-596958.0,1017783.0,864689.0,153094.0,1.2245
2018-01-05,211295.0,807686.0,-596391.0,1060282.0,913391.0,146891.0,1.2455
2018-01-08,217519.0,814827.0,-597308.0,1108458.0,928860.0,179598.0,1.2309
2018-01-09,216005.0,816170.0,-600165.0,1131421.0,946073.0,185348.0,1.2366
2018-01-10,218203.0,818604.0,-600401.0,1147187.0,960947.0,186240.0,1.1853
2018-01-11,219038.0,829250.0,-610212.0,1152864.0,991577.0,161287.0,1.2752
2018-01-12,219681.0,832930.0,-613249.0,1195843.0,1008796.0,187047.0,1.276
2018-01-15,220845.0,842808.0,-621963.0,1246268.0,1047650.0,198618.0,1.3235
2018-01-16,220536.0,846794.0,-626258.0,1277212.0,1059203.0,218009.0,1.2442
2018-01-17,223844.0,855821.0,-631977.0,1315610.0,1074889.0,240721.0,1.3496
2018-01-18,225892.0,847098.0,-621206.0,1307063.0,1062664.0,244399.0,1.2191
2018-01-19,225633.0,856935.0,-631302.0,1359897.0,1093560.0,266337.0,1.3048
2018-01-22,228707.0,862022.0,-633315.0,1351523.0,1132298.0,219225.0,1.3304
2018-01-23,236382.0,872229.0,-635847.0,1378660.0,1155895.0,222765.0,1.4119
2018-01-24,236017.0,878966.0,-642949.0,1402663.0,1181694.0,220969.0,1.3715
2018-01-25,207168.0,865502.0,-658334.0,1031368.0,765984.0,265384.0,1.2927
2018-01-29,209482.0,876887.0,-667405.0,1114249.0,826705.0,287544.0,1.2485
2018-01-30,209445.0,897260.0,-687815.0,1151942.0,857056.0,294886.0,1.1583
2018-01-31,210424.0,916061.0,-705637.0,1168199.0,889096.0,279103.0,1.0887
2018-02-01,199399.0,912319.0,-712920.0,1167532.0,913875.0,253657.0,1.0337
2018-02-02,200456.0,905731.0,-705275.0,1230505.0,973600.0,256905.0,0.9029
2018-02-05,196093.0,910759.0,-714666.0,1258339.0,997163.0,261176.0,0.9027
2018-02-06,198706.0,914575.0,-715869.0,1323641.0,1021372.0,302269.0,0.9314
2018-02-07,203387.0,908565.0,-705178.0,1361810.0,1060202.0,301608.0,0.8376
2018-02-08,204031.0,912350.0,-708319.0,1374287.0,1048296.0,325991.0,0.929
2018-02-09,205094.0,906674.0,-701580.0,1402826.0,1087515.0,315311.0,0.9182
2018-02-12,206517.0,906565.0,-700048.0,1400068.0,1111850.0,288218.0,0.93
2018-02-14,207837.0,911076.0,-703239.0,1439726.0,1118594.0,321132.0,0.8879
2018-02-15,208840.0,911028.0,-702188.0,1444624.0,1091997.0,352627.0,0.9533
2018-02-16,206321.0,918852.0,-712531.0,1455138.0,1094482.0,360656.0,0.9049
2018-02-19,208393.0,919173.0,-710780.0,1436085.0,1108773.0,327312.0,0.8921
2018-02-20,209543.0,925241.0,-715698.0,1453441.0,1147285.0,306156.0,0.906
2018-02-21,207666.0,935309.0,-727643.0,1464271.0,1147960.0,316311.0,0.9622
2018-02-22,165667.0,909570.0,-743903.0,984973.0,716433.0,268540.0,1.2888
2018-02-23,165941.0,926082.0,-760141.0,1076962.0,742830.0,334132.0,1.286
2018-02-26,165534.0,934575.0,-769041.0,1122698.0,754648.0,368050.0,1.3124
2018-02-27,170260.0,949181.0,-778921.0,1162551.0,766890.0,395661.0,1.1912
2018-02-28,173432.0,969494.0,-796062.0,1199211.0,788002.0,411209.0,1.1268
2018-03-01,178499.0,970820.0,-792321.0,1201855.0,804628.0,397227.0,1.0895
2018-03-05,183103.0,967991.0,-784888.0,1228862.0,838958.0,389904.0,1.024
2018-03-06,185321.0,964583.0,-779262.0,1277206.0,860313.0,416893.0,0.9258
2018-03-07,187546.0,958883.0,-771337.0,1304862.0,889106.0,415756.0,0.8694
2018-03-08,205661.0,951407.0,-745746.0,1315827.0,890078.0,425749.0,0.9816
2018-03-09,211780.0,935645.0,-723865.0,1340273.0,913145.0,427128.0,0.9532
2018-03-12,214304.0,938620.0,-724316.0,1384631.0,910537.0,474094.0,1.0853
2018-03-13,218004.0,950842.0,-732838.0,1401933.0,933520.0,468413.0,1.0745
2018-03-14,219650.0,954161.0,-734511.0,1418829.0,952411.0,466418.0,1.0886
2018-03-15,218595.0,959920.0,-741325.0,1410599.0,969085.0,441514.0,1.0375
2018-03-16,218691.0,955351.0,-736660.0,1412258.0,996705.0,415553.0,0.9469
2018-03-19,207054.0,946744.0,-739690.0,1446557.0,1041847.0,404710.0,0.9057
2018-03-20,208993.0,946100.0,-737107.0,1437194.0,1053956.0,383238.0,0.9067
2018-03-21,208363.0,938722.0,-730359.0,1437432.0,1051763.0,385669.0,0.9271
2018-03-22,204105.0,931759.0,-727654.0,1435380.0,1029655.0,405725.0,0.9277
2018-03-23,204273.0,918791.0,-714518.0,1432063.0,1053667.0,378396.0,0.8945
2018-03-26,204202.0,906124.0,-701922.0,1439901.0,1076955.0,362946.0,0.9986
2018-03-27,204177.0,913498.0,-709321.0,1460501.0,1082678.0,377823.0,1.005
2018-03-28,184849.0,881670.0,-696821.0,1073926.0,778904.0,295022.0,1.3017
2018-04-02,186402.0,892863.0,-706461.0,1139202.0,794110.0,345092.0,1.2832
2018-04-03,186225.0,901411.0,-715186.0,1170256.0,810491.0,359765.0,1.2851
2018-04-04,189641.0,877674.0,-688033.0,1213108.0,855293.0,357815.0,1.1305
2018-04-05,187310.0,883717.0,-696407.0,1241980.0,831461.0,410519.0,1.2798
2018-04-06,188247.0,887101.0,-698854.0,1254645.0,841273.0,413372.0,1.308
2018-04-09,187637.0,884993.0,-697356.0,1271579.0,851134.0,420445.0,1.2893
2018-04-10,188534.0,890733.0,-702199.0,1298504.0,841052.0,457452.0,1.31
2018-04-11,190332.0,890946.0,-700614.0,1332754.0,863786.0,468968.0,1.2803
2018-04-12,192157.0,883341.0,-691184.0,1348117.0,887087.0,461030.0,1.337
2018-04-13,195265.0,890494.0,-695229.0,1377158.0,908618.0,468540.0,1.3337
2018-04-16,195344.0,895819.0,-700475.0,1395076.0,925692.0,469384.0,1.342
2018-04-17,193834.0,906437.0,-712603.0,1414214.0,941011.0,473203.0,1.3088
2018-04-18,193731.6667,909187.0,-715455.3333,1437130.333,944046.3333,493083.99970000004,1.2365
2018-04-19,197348.0,917478.0,-720130.0,1447057.0,947103.0,499954.0,1.3064
2018-04-20,200754.0,921923.0,-721169.0,1450313.0,955965.0,494348.0,1.2843
2018-04-23,201563.0,922990.0,-721427.0,1462492.0,968890.0,493602.0,1.285
2018-04-24,202387.0,926983.0,-724596.0,1463396.0,938367.0,525029.0,1.2909
2018-04-25,202905.0,934557.0,-731652.0,1482592.0,952223.0,530369.0,1.2176
2018-04-26,184569.0,930320.0,-745751.0,1138038.0,671775.0,466263.0,1.3199
2018-04-27,190067.0,989243.0,-799176.0,1221530.0,730811.0,490719.0,1.3416
2018-04-30,190856.0,994089.0,-803233.0,1273648.0,754317.0,519331.0,1.3243
2018-05-02,191383.0,994328.0,-802945.0,1293580.0,792731.0,500849.0,1.2892
2018-05-03,190521.0,994298.0,-803777.0,1310852.0,797478.0,513374.0,1.2148
2018-05-04,191605.0,995514.0,-803909.0,1338020.0,822501.0,515519.0,1.19
2018-05-07,192451.0,998035.0,-805584.0,1364283.0,827538.0,536745.0,1.2571
2018-05-08,194337.0,991118.0,-796781.0,1385870.0,832907.0,552963.0,1.2688
2018-05-09,196587.0,989405.0,-792818.0,1414747.0,852696.0,562051.0,1.2943
2018-05-10,198948.0,983664.0,-784716.0,1418097.0,869453.0,548644.0,1.1699
2018-05-11,215253.0,982824.0,-767571.0,1452245.0,896836.0,555409.0,1.2266
2018-05-14,220663.0,981451.0,-760788.0,1471019.0,931305.0,539714.0,1.22
2018-05-15,216259.0,995860.0,-779601.0,1522745.0,943195.0,579550.0,1.1721
2018-05-16,216413.0,998277.0,-781864.0,1541747.0,952517.0,589230.0,1.0643
2018-05-17,223516.0,1001451.0,-777935.0,1538001.0,956305.0,581696.0,1.0731
2018-05-18,224029.0,991149.0,-767120.0,1546336.0,995019.0,551317.0,1.0066
2018-05-21,226602.0,994471.0,-767869.0,1555011.0,993240.0,561771.0,0.9416
2018-05-22,228087.0,1000901.0,-772814.0,1558540.0,1005590.0,552950.0,0.9393
2018-05-23,223204.0,994595.0,-771391.0,1567307.0,1038241.0,529066.0,0.8869
2018-05-24,226293.0,992286.0,-765993.0,1565669.0,1035790.0,529879.0,0.9928
2018-05-25,220198.0,1000431.0,-780233.0,1575777.0,1026451.0,549326.0,1.1102
2018-05-28,216533.6667,1003250.0,-786716.3333,1580978.333,1010435.0,570543.3330000001,1.1758
2018-05-29,218228.0,998060.0,-779832.0,1616224.0,1033842.0,582382.0,1.0458
2018-05-30,219100.0,1001696.0,-782596.0,1640219.0,1058544.0,581675.0,1.0725
2018-05-31,205165.0,977850.0,-772685.0,1148153.0,730625.0,417528.0,1.3032
2018-06-01,211628.0,989437.0,-777809.0,1222207.0,788145.0,434062.0,1.1616
2018-06-04,216731.0,987836.0,-771105.0,1263338.0,836283.0,427055.0,0.9936
2018-06-05,222224.0,988590.0,-766366.0,1284927.0,881548.0,403379.0,0.9352
2018-06-06,221222.0,991125.0,-769903.0,1296506.0,911837.0,384669.0,0.9959
2018-06-07,220597.0,997793.0,-777196.0,1321627.0,881593.0,440034.0,1.1487
2018-06-08,223835.0,1001396.0,-777561.0,1380990.0,911853.0,469137.0,1.1124
2018-06-11,226164.0,998296.0,-772132.0,1414932.0,932411.0,482521.0,1.145
2018-06-12,222600.0,990563.0,-767963.0,1428312.0,955576.0,472736.0,1.1897
2018-06-13,226459.0,988693.0,-762234.0,1439644.0,976776.0,462868.0,1.1993
2018-06-14,226431.0,994898.0,-768467.0,1433223.0,974116.0,459107.0,1.1421
2018-06-15,223006.0,988337.0,-765331.0,1488458.0,979263.0,509195.0,1.105
2018-06-18,222800.0,986689.0,-763889.0,1488081.0,983362.0,504719.0,1.0779
2018-06-19,216831.0,983464.0,-766633.0,1524687.0,1012620.0,512067.0,1.0385
2018-06-20,213211.0,995305.0,-782094.0,1535226.0,1010148.0,525078.0,1.1272
2018-06-21,213040.0,995637.0,-782597.0,1514048.0,993595.0,520453.0,1.0609
2018-06-22,207907.0,1002677.0,-794770.0,1524076.0,1005971.0,518105.0,1.1837
2018-06-25,203889.0,990782.0,-786893.0,1506146.0,1012288.0,493858.0,1.0597
2018-06-26,202013.0,987427.0,-785414.0,1521217.0,1022884.0,498333.0,1.0581
2018-06-27,208404.6667,978429.0,-770024.3333,1523839.667,1035023.667,488815.9999999999,0.9599
2018-06-28,172493.0,923164.0,-750671.0,1128340.0,773389.0,354951.0,1.1549
2018-06-29,174307.0,940200.0,-765893.0,1185544.0,806941.0,378603.0,1.1446
2018-07-02,176917.0,941188.0,-764271.0,1204101.0,818712.0,385389.0,1.0781
2018-07-03,178935.0,940745.0,-761810.0,1231147.0,835635.0,395512.0,1.0984
2018-07-04,182267.0,942704.0,-760437.0,1246345.0,846296.0,400049.0,1.2026
2018-07-05,182429.0,942284.0,-759855.0,1243988.0,833667.0,410321.0,1.1418
2018-07-06,183052.0,946491.0,-763439.0,1252774.0,831808.0,420966.0,1.1415
2018-07-09,183654.0,947477.0,-763823.0,1288225.0,845979.0,442246.0,1.1805
2018-07-10,184421.0,947118.0,-762697.0,1303951.0,846028.0,457923.0,1.2652
2018-07-11,179967.0,944177.0,-764210.0,1321603.0,860009.0,461594.0,1.219
2018-07-12,190171.0,948698.0,-758527.0,1376114.0,883271.0,492843.0,1.2536
2018-07-13,194024.0,960421.0,-766397.0,1394912.0,894775.0,500137.0,1.2395
2018-07-16,193331.0,958875.0,-765544.0,1417134.0,900648.0,516486.0,1.0881
2018-07-17,195943.0,978212.0,-782269.0,1442085.0,911866.0,530219.0,1.2029
2018-07-18,194830.0,975122.0,-780292.0,1487797.0,940818.0,546979.0,1.1023
2018-07-19,196328.0,980704.0,-784376.0,1522773.0,935357.0,587416.0,1.1352
2018-07-20,196467.0,992342.0,-795875.0,1528081.0,951195.0,576886.0,1.1749
2018-07-23,196213.0,996887.0,-800674.0,1521255.0,950152.0,571103.0,1.2642
2018-07-24,198405.0,1005862.0,-807457.0,1534546.0,960737.0,573809.0,1.2735
2018-07-25,197915.0,1006333.0,-808418.0,1533655.0,959519.0,574136.0,1.2996
2018-07-26,186057.0,970410.0,-784353.0,1128808.0,607007.0,521801.0,1.4214
2018-07-27,188530.0,974659.0,-786129.0,1205029.0,665489.0,539540.0,1.3864
2018-07-30,189936.0,993166.0,-803230.0,1244369.0,693711.0,550658.0,1.4302
2018-07-31,188076.0,999667.0,-811591.0,1283252.0,720768.0,562484.0,1.3687
2018-08-01,188067.0,1001193.0,-813126.0,1321222.0,746622.0,574600.0,1.2068
2018-08-02,193958.0,998912.0,-804954.0,1342070.0,759139.0,582931.0,1.1749
2018-08-03,193914.0,991677.0,-797763.0,1348192.0,781881.0,566311.0,1.2737
2018-08-06,194500.0,990798.0,-796298.0,1359426.0,810834.0,548592.0,1.2905
2018-08-07,197103.0,997123.0,-800020.0,1368994.0,840510.0,528484.0,1.2536
2018-08-08,196732.0,1003283.0,-806551.0,1380078.0,854786.0,525292.0,1.3404
2018-08-09,197032.0,1007450.0,-810418.0,1391265.0,843118.0,548147.0,1.2978
2018-08-10,197448.0,1004648.0,-807200.0,1404884.0,857988.0,546896.0,1.2231
2018-08-13,191243.0,1007749.0,-816506.0,1425987.0,884513.0,541474.0,1.1359
2018-08-14,196711.0,1010335.0,-813624.0,1444760.0,900317.0,544443.0,1.1949
2018-08-16,197699.0,1013931.0,-816232.0,1446180.0,908371.0,537809.0,1.1436
2018-08-17,197294.0,1015075.0,-817781.0,1491371.0,932408.0,558963.0,1.2153
2018-08-20,197144.0,1020374.0,-823230.0,1510751.0,950165.0,560586.0,1.2642
2018-08-21,197723.0,1024339.0,-826616.0,1508149.0,948094.0,560055.0,1.2299
2018-08-23,199885.0,1024201.0,-824316.0,1512078.0,959048.0,553030.0,1.2154
2018-08-24,201289.0,1024571.0,-823282.0,1513430.0,968327.0,545103.0,1.1196
2018-08-27,200654.0,1024234.0,-823580.0,1523968.0,963436.0,560532.0,1.3081
2018-08-28,199128.0,1025278.0,-826150.0,1512448.0,958009.0,554439.0,1.3451
2018-08-29,205887.0,1032595.0,-826708.0,1530533.0,986312.0,544221.0,1.2609
2018-08-30,187307.0,1010356.0,-823049.0,1179556.0,671759.0,507797.0,1.2707
2018-08-31,190729.0,1015190.0,-824461.0,1255392.0,757240.0,498152.0,1.174
2018-09-03,194651.0,1017362.0,-822711.0,1291182.0,790798.0,500384.0,1.0368
2018-09-04,195992.0,1013166.0,-817174.0,1322435.0,841335.0,481100.0,0.9503
2018-09-05,193741.0,1018747.0,-825006.0,1398489.0,898853.0,499636.0,0.9255
2018-09-06,195410.0,1020022.0,-824612.0,1438175.0,930012.0,508163.0,1.0453
2018-09-07,196448.0,1025095.0,-828647.0,1472534.0,961571.0,510963.0,1.1005
2018-09-10,196239.0,1032295.0,-836056.0,1522879.0,1014824.0,508055.0,0.9574
2018-09-11,195656.0,1032906.0,-837250.0,1537264.0,1046193.0,491071.0,0.8435
2018-09-12,194362.0,1038629.0,-844267.0,1540263.0,1038236.0,502027.0,0.9458
2018-09-14,194381.0,1039591.0,-845210.0,1549355.0,1019554.0,529801.0,1.0045
2018-09-17,195212.0,1033999.0,-838787.0,1541225.0,1040786.0,500439.0,0.9173
2018-09-18,194833.0,1029125.0,-834292.0,1574987.0,1069008.0,505979.0,0.8118
2018-09-19,196262.0,1027860.0,-831598.0,1589562.0,1070069.0,519493.0,0.8331
2018-09-21,193989.0,1011898.0,-817909.0,1600657.0,1105243.0,495414.0,0.8118
2018-09-24,186405.0,1007460.0,-821055.0,1645097.0,1152861.0,492236.0,0.7585
2018-09-25,183697.0,999777.0,-816080.0,1687414.0,1173115.0,514299.0,0.8302
2018-09-26,184229.0,1015039.0,-830810.0,1729889.0,1182929.0,546960.0,0.829
2018-09-27,180326.0,996403.0,-816077.0,1229154.0,764284.0,464870.0,1.0944
2018-09-28,182999.0,1013238.0,-830239.0,1299022.0,811368.0,487654.0,1.0712
2018-10-01,213781.0,1021166.0,-807385.0,1367444.0,853696.0,513748.0,1.1485
2018-10-03,237674.0,1021294.0,-783620.0,1392896.0,900233.0,492663.0,1.0098
2018-10-04,256183.0,1015300.0,-759117.0,1425321.0,964792.0,460529.0,0.9859
2018-10-05,259227.0,1008209.0,-748982.0,1505085.0,1048290.0,456795.0,0.8802
2018-10-08,276922.0,997041.0,-720119.0,1535740.0,1060800.0,474940.0,0.916
2018-10-09,279348.0,993070.0,-713722.0,1541612.0,1075208.0,466404.0,0.8923
2018-10-10,251550.0,999900.0,-748350.0,1568813.0,1069785.0,499028.0,1.037
2018-10-11,250643.0,990841.0,-740198.0,1568716.0,1088333.0,480383.0,0.9203
2018-10-12,244276.0,994782.0,-750506.0,1599373.0,1085539.0,513834.0,1.013
2018-10-15,239627.0,993752.0,-754125.0,1624833.0,1103408.0,521425.0,1.0183
2018-10-16,239625.0,994182.0,-754557.0,1652627.0,1106408.0,546219.0,1.0378
2018-10-17,246699.0,986869.0,-740170.0,1647107.0,1088835.0,558272.0,0.9197
2018-10-19,278689.0,986399.0,-707710.0,1653597.0,1150561.0,503036.0,0.8767
2018-10-22,295278.0,982201.0,-686923.0,1689228.0,1161981.0,527247.0,0.8985
2018-10-23,292545.0,990162.0,-697617.0,1719458.0,1193751.0,525707.0,0.8658
2018-10-24,298535.0,999446.0,-700911.0,1760388.0,1203967.0,556421.0,0.9078
2018-10-25,282146.0,947111.0,-664965.0,1265875.0,839722.0,426153.0,1.2805
2018-10-26,285835.0,1047064.0,-761229.0,1507360.0,968316.0,539044.0,1.0263
2018-10-29,288054.0,1066955.0,-778901.0,1587780.0,972980.0,614800.0,1.2729
2018-10-30,283804.0,1075709.0,-791905.0,1621857.0,989721.0,632136.0,1.1036
2018-10-31,283419.0,1083488.0,-800069.0,1690896.0,1030625.0,660271.0,1.2694
2018-11-01,277020.0,1074051.0,-797031.0,1657597.0,996247.0,661350.0,1.2441
2018-11-02,262954.0,1056641.0,-793687.0,1739076.0,1015653.0,723423.0,1.32
2018-11-05,263371.0,1056057.0,-792686.0,1769365.0,1025958.0,743407.0,1.2688
2018-11-06,261841.0,1050722.0,-788881.0,1795285.0,1035103.0,760182.0,1.178
2018-11-07,261841.0,1050722.0,-788881.0,1797362.0,1035924.0,761438.0,1.213
2018-11-09,267910.0,1052118.0,-784208.0,1815752.0,1055033.0,760719.0,1.2307
2018-11-12,266299.0,1046131.0,-779832.0,1830049.0,1069924.0,760125.0,1.0713
2018-11-13,265796.0,1050428.0,-784632.0,1847153.0,1092352.0,754801.0,1.1956
2018-11-14,272081.0,1048201.0,-776120.0,1863020.0,1118065.0,744955.0,1.1961
2018-11-15,271748.0,1051420.0,-779672.0,1872493.0,1139320.0,733173.0,1.2364
2018-11-16,271982.0,1044445.0,-772463.0,1894611.0,1177254.0,717357.0,1.2342
2018-11-19,267948.0,1039083.0,-771135.0,1907610.0,1210006.0,697604.0,1.2959
2018-11-20,280252.0,1040714.0,-760462.0,1902803.0,1224385.0,678418.0,1.1446
2018-11-21,280682.0,1055695.0,-775013.0,1922979.0,1219938.0,703041.0,1.1633
2018-11-22,285466.0,1049373.0,-763907.0,1914852.0,1193187.0,721665.0,1.0663
2018-11-26,289192.0,1050985.0,-761793.0,1954746.0,1208337.0,746409.0,1.2422
2018-11-27,296328.0,1044872.0,-748544.0,1926107.0,1207286.0,718821.0,1.2973
2018-11-28,293639.0,1036869.0,-743230.0,1936724.0,1217162.0,719562.0,1.2893
2018-11-29,254301.0,1029856.0,-775555.0,1453819.0,822614.0,631205.0,1.4287
2018-11-30,264215.0,1051464.0,-787249.0,1569708.0,901635.0,668073.0,1.2884
2018-12-03,260572.0,1053609.0,-793037.0,1601616.0,936950.0,664666.0,1.1854
2018-12-04,261306.0,1047282.0,-785976.0,1628027.0,963414.0,664613.0,1.1297
2018-12-05,264667.0,1043884.0,-779217.0,1620811.0,1005584.0,615227.0,0.9924
2018-12-06,276929.0,1040928.0,-763999.0,1623548.0,1037774.0,585774.0,1.0661
2018-12-07,285640.0,1046540.0,-760900.0,1655568.0,1059332.0,596236.0,1.1463
2018-12-10,288819.0,1049469.0,-760650.0,1643252.0,1074298.0,568954.0,1.0145
2018-12-11,292365.0,1051462.0,-759097.0,1692817.0,1116849.0,575968.0,1.0713
2018-12-12,291102.0,1064775.0,-773673.0,1704556.0,1122235.0,582321.0,1.2242
2018-12-13,263572.0,1059634.0,-796062.0,1727018.0,1085460.0,641558.0,1.1663
2018-12-14,245116.0,1055927.0,-810811.0,1758339.0,1090345.0,667994.0,1.1571
2018-12-17,236190.0,1054507.0,-818317.0,1768193.0,1103901.0,664292.0,1.2372
2018-12-18,228894.0,1054809.0,-825915.0,1776232.0,1112175.0,664057.0,1.267
2018-12-19,224865.0,1051138.0,-826273.0,1787143.0,1126303.0,660840.0,1.2662
2018-12-20,221939.0,1053321.0,-831382.0,1786767.0,1122028.0,664739.0,1.2107
2018-12-21,225556.0,1041658.0,-816102.0,1797413.0,1129684.0,667729.0,0.9584
2018-12-24,234910.0,1034154.0,-799244.0,1823133.0,1136661.0,686472.0,0.9339
2018-12-26,233203.0,1026414.0,-793211.0,1850247.0,1176857.0,673390.0,1.1003
2018-12-27,204679.0,978324.0,-773645.0,1291053.0,741457.0,549596.0,1.2056
2018-12-28,199808.0,989929.0,-790121.0,1365046.0,750737.0,614309.0,1.2354
2018-12-31,202417.0,997235.0,-794818.0,1410752.0,765311.0,645441.0,1.1751
2019-01-01,201492.0,999656.0,-798164.0,1413287.0,768598.0,644689.0,1.2268
2019-01-02,205163.0,995470.0,-790307.0,1454762.0,836940.0,617822.0,1.0235
2019-01-03,208394.0,998084.0,-789690.0,1493846.0,884950.0,608896.0,1.0138
2019-01-04,206481.0,1003322.0,-796841.0,1526484.0,926822.0,599662.0,1.098
2019-01-07,200011.0,1002664.0,-802653.0,1555418.0,940445.0,614973.0,1.0988
2019-01-08,202806.0,1007015.0,-804209.0,1575748.0,966897.0,608851.0,1.178
2019-01-09,199011.0,1001465.0,-802454.0,1619883.0,989760.0,630123.0,1.2107
2019-01-10,194192.0,1002418.0,-808226.0,1630528.0,991803.0,638725.0,1.0948
2019-01-11,193356.0,1009685.0,-816329.0,1655507.0,1019545.0,635962.0,1.0117
2019-01-14,193831.0,1011764.0,-817933.0,1685349.0,1050944.0,634405.0,0.9633
2019-01-15,193076.0,1014484.0,-821408.0,1728961.0,1062780.0,666181.0,1.0802
2019-01-16,191065.0,1012884.0,-821819.0,1761217.0,1099262.0,661955.0,1.0771
2019-01-17,190678.0,1011614.0,-820936.0,1755035.0,1117382.0,637653.0,1.1118
2019-01-18,190624.0,1018155.0,-827531.0,1764622.0,1138477.0,626145.0,1.1148
2019-01-21,190097.0,1021592.0,-831495.0,1792455.0,1152130.0,640325.0,1.1409
2019-01-22,191223.0,1021310.0,-830087.0,1838159.0,1162207.0,675952.0,1.0931
2019-01-23,192082.0,1024181.0,-832099.0,1851881.0,1197024.0,654857.0,0.9725
2019-01-24,198386.0,1023361.0,-824975.0,1849369.0,1206688.0,642681.0,1.0489
2019-01-25,193922.0,1029058.0,-835136.0,1877270.0,1224618.0,652652.0,0.9913
2019-01-28,199994.0,1026123.0,-826129.0,1913568.0,1269669.0,643899.0,0.8856
2019-01-29,207635.0,1033629.0,-825994.0,1948399.0,1309409.0,638990.0,0.8852
2019-01-30,201760.0,1026250.0,-824490.0,1973074.0,1344534.0,628540.0,0.9396
2019-01-31,185098.0,996296.0,-811198.0,1468046.0,888182.0,579864.0,1.4315
2019-02-01,185644.0,997363.0,-811719.0,1569465.0,949086.0,620379.0,1.1352
2019-02-04,183668.0,996922.0,-813254.0,1617662.0,981967.0,635695.0,1.2111
2019-02-05,180609.0,996226.0,-815617.0,1638705.0,1002306.0,636399.0,1.1986
2019-02-06,184952.0,1003268.0,-818316.0,1703415.0,1011624.0,691791.0,1.273
2019-02-07,193122.0,1008881.0,-815759.0,1704236.0,987754.0,716482.0,1.2991
2019-02-08,191823.0,1006156.0,-814333.0,1743159.0,1017622.0,725537.0,1.1618
2019-02-11,193837.0,1011620.0,-817783.0,1779462.0,1037537.0,741925.0,1.1176
2019-02-12,192468.0,1013376.0,-820908.0,1813150.0,1060046.0,753104.0,0.9905
2019-02-13,194609.0,1010183.0,-815574.0,1823625.0,1082835.0,740790.0,0.9203
