date,Close,High,Low,Open,Volume
2016-08-22,19330.025390625,19492.972715973614,19252.526291142407,19432.373810740588,72800
2016-08-23,19341.42578125,19372.425421255353,19246.67688155622,19311.676126728733,75700
2016-08-24,19355.375,19391.974184659903,19284.12582681076,19358.474573406012,59400
2016-08-25,19304.025390625,19432.523895498034,19282.576421441576,19383.473684965124,91800
2016-08-26,19195.52734375,19357.775461772137,19133.67845178391,19336.224930494976,62900
2016-08-29,19216.77734375,19247.62659568844,19096.477956355484,19174.22705551126,56200
2016-08-30,19531.32421875,19546.122875211237,19306.276048048858,19306.276048048858,78100
2016-08-31,19787.369140625,19823.16950489864,19595.67215462077,19595.67215462077,227800
2016-09-01,19788.619140625,19927.96712707947,19738.070901211595,19805.570115079965,73400
2016-09-02,19882.96875,19911.019206109744,19787.370248732514,19830.1197532117,55200
2016-09-06,20425.9609375,20459.21054962306,19990.716014896578,19990.716014896578,102500
2016-09-07,20406.6640625,20575.562497124243,20376.514021040486,20505.563307779878,182200
2016-09-08,20417.01171875,20477.16140738476,20334.96189508061,20438.96068133978,84100
2016-09-09,20245.06640625,20349.463635154283,20138.917244502656,20274.515284073444,99500
2016-09-12,19790.369140625,19861.21792493046,19735.32095356368,19861.21792493046,98000
2016-09-14,19908.919921875,19952.91941253006,19731.92197083078,19756.822073208325,87100
2016-09-15,19837.3203125,19955.168552721494,19730.0207778493,19927.368094455484,68400
2016-09-16,19855.21875,20226.9644349751,19783.36997460712,19935.61820739114,139000
2016-09-19,19906.619140625,20014.168676720965,19849.420584090905,19891.968919612835,64700
2016-09-20,19852.0703125,19964.069012272874,19797.270167441628,19957.117921095214,55700
2016-09-21,19828.21875,19937.617869049445,19749.71966241613,19902.467886982195,62300
2016-09-22,20109.365234375,20264.564597398738,19996.667329121035,20152.864727387656,102600
2016-09-23,19901.5703125,20137.317582445146,19861.21921728305,20136.51681046843,96800
2016-09-26,19591.521484375,19793.919514228157,19568.121366689113,19791.96836511137,74000
2016-09-27,19518.47265625,19696.220593024173,19478.9242871864,19652.721097948637,65800
2016-09-28,19653.322265625,19699.770944300977,19509.423548157592,19541.772781397445,117200
2016-09-29,19183.427734375,19792.969487733022,19058.829571173235,19762.07140885769,239400
2016-09-30,19285.474609375,19330.624474159536,19084.976944482438,19115.77736701357,84200
2016-10-03,19588.822265625,19611.02122541052,19363.723329042143,19395.324522894836,66400
2016-10-04,19672.470703125,19747.219834838306,19527.12278211297,19641.52184387727,113400
2016-10-05,19536.623046875,19816.27019448524,19492.574729569955,19801.071151995646,91700
2016-10-06,19394.826171875,19570.472575233085,19325.57697384244,19518.32474165148,74600
2016-10-07,19399.875,19455.774743424623,19317.77634115321,19397.826195595804,62700
2016-10-10,19378.326171875,19501.223184906186,19351.125315278387,19489.274104655015,40900
2016-10-13,18954.029296875,19295.32610402162,18824.18119946774,19295.32610402162,95100
2016-10-14,19019.9296875,19053.278909897883,18925.930778242888,19016.478555671183,61800
2016-10-17,19070.1796875,19241.52731383356,19002.229302028834,19136.07931545501,123600
2016-10-18,19494.82421875,19511.574024089216,19162.626907563994,19174.476379228294,104300
2016-10-19,19411.873046875,19576.072302325258,19322.524480317174,19569.822375270258,65300
2016-10-20,19658.470703125,19722.620348056378,19479.02357031924,19493.673790645935,97600
2016-10-21,19710.671875,19743.77110063921,19516.17412990912,19636.17273870555,69200
2016-10-24,19807.669921875,19897.618094048452,19751.420576354623,19763.619653164355,77800
2016-10-25,19834.669921875,19922.467729834243,19711.72017861332,19907.46790412457,90600
2016-10-26,19483.373046875,19725.671010561928,19434.27400844841,19581.47151551147,143800
2016-10-27,19514.373046875,19543.97231260157,19251.87609447308,19451.774164275044,87600
2016-10-28,19555.72265625,19589.472265244465,19361.77568446942,19507.62360412577,68900
2016-11-01,19458.373046875,19591.422278973558,19417.074699605044,19578.371649677847,61800
2016-11-02,19227.677734375,19296.327330038603,19158.52814450132,19223.277394705874,74400
2016-11-03,19178.4765625,19319.426097993983,19119.078814589695,19201.726292577743,65900
2016-11-04,19057.87890625,19223.67776743707,18960.93081022451,19223.626986775147,76200
2016-11-07,19355.775390625,19377.775135334326,19232.77681793194,19317.625442701767,77300
2016-11-08,19500.57421875,19549.222091046973,19321.92590370536,19490.52355427111,84000
2016-11-09,19518.0234375,19587.573411423582,18143.48861165898,18270.68830701762,169900
2016-11-10,20200.015625,20200.015625,20200.015625,20200.015625,0
2016-11-11,19738.572265625,20309.41526628771,19704.12149259039,20033.617677976767,197900
2016-11-15,19289.525390625,19861.518730271055,19240.225183432085,19808.11896143889,208800
2016-11-16,19107.876953125,19611.671863859618,19088.17796391924,19591.02171386234,134600
2016-11-17,19087.626953125,19328.524533691314,19009.627862980633,19115.6774071678,106700
2016-11-18,18958.830078125,19216.125911023282,18896.879627426253,19180.07750254424,79400
2016-11-21,18446.185546875,19075.72704269515,18351.036264458988,19063.57874668703,135600
2016-11-22,18548.435546875,18650.2839765549,18322.48699212826,18626.48347098259,119900
2016-11-23,18540.685546875,18668.834452549978,18449.48543179883,18660.334551044216,73800
2016-11-24,18255.88671875,18476.134150339378,18215.588360563426,18475.784545041293,120500
2016-11-25,18507.0859375,18546.13431232299,18266.3875598273,18377.337443715136,81100
2016-11-28,18301.236328125,18471.435520144012,18187.18882666687,18236.987075509674,106900
2016-11-29,18223.5390625,18427.18709589862,18188.488686958164,18308.588859298437,81500
2016-11-30,18627.583984375,18667.632346397702,18262.28745462354,18305.886556571004,89100
2016-12-01,18428.234375,18712.881447095227,18389.43599920203,18676.53226149362,62900
2016-12-02,18247.4375,18490.284276111317,18163.58886887674,18329.186546243858,84300
2016-12-05,18408.685546875,18434.034860403695,18189.287716794177,18244.787069073354,45800
2016-12-06,18420.685546875,18499.53423662363,18365.73501589787,18459.48392248761,55000
2016-12-07,18233.9375,18588.53296929,17952.39000596221,18515.28382451155,100900
2016-12-08,18515.234375,18558.534653810006,18336.736446222196,18342.38677128297,55700
2016-12-09,18695.583984375,18739.433085269065,18432.087039926202,18567.733904444245,75600
2016-12-12,18392.736328125,18615.83530831857,18363.83822511222,18615.83530831857,53600
2016-12-13,18465.8359375,18492.634453833336,18291.136798190346,18353.886068123833,54700
2016-12-14,18341.287109375,18485.23465729987,18322.68771588651,18480.135107116264,56300
2016-12-15,18400.935546875,18531.783628507434,18121.88802369936,18143.2881644628,82800
